Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Breust, Luke",5,1,8,13,2,1.0,,3.0,1.0,1.0,,2.0,,1.0,,9.0,6.0,,,1.0,,,76.0
24,"Cousins, James",8,4,15,23,2,2.0,,6.0,1.0,1.0,3.0,1.0,1.0,,,9.0,16.0,,1.0,,,,85.0
8,"Frost, Sam",10,7,9,19,,,2.0,2.0,3.0,,1.0,6.0,,3.0,,7.0,13.0,3.0,,2.0,,,90.0
13,"Hanrahan, Oliver",3,3,6,9,,,,1.0,1.0,,,1.0,,1.0,,3.0,6.0,,,1.0,,,71.0
15,"Hardwick, Blake",21,7,7,28,,,,5.0,11.0,2.0,1.0,3.0,1.0,,,8.0,18.0,1.0,,4.0,1.0,,81.0
28,"Hartigan, Kyle",6,3,5,11,,,,,4.0,1.0,,4.0,1.0,3.0,,5.0,6.0,,,13.0,,,97.0
27,"Hartley, Michael",7,5,6,13,,,,1.0,2.0,1.0,,4.0,,2.0,,3.0,10.0,,,2.0,,,81.0
17,"Howe, Daniel",,,,,,,,,,,,,,,,,,,,,,,
4,"Impey, Jarman",7,4,13,20,,,,2.0,3.0,2.0,3.0,,2.0,,,5.0,15.0,,,3.0,4.0,,89.0
29,"Jiath, Changkuoth",8,4,9,17,,,,1.0,1.0,2.0,,3.0,,,,6.0,12.0,1.0,,3.0,,,69.0
34,"Koschitzke, Jacob",7,3,8,15,2,,,,,1.0,,1.0,1.0,,,6.0,9.0,,1.0,,1.0,1.0,88.0
2,"Lewis, Mitch",3,3,3,6,1,,,1.0,,1.0,,2.0,,,,4.0,3.0,1.0,1.0,2.0,,,83.0
7,"McEvoy, Ben",6,3,6,12,,,26.0,3.0,,,3.0,4.0,2.0,3.0,,6.0,6.0,2.0,,8.0,1.0,,77.0
3,"Mitchell, Tom",13,3,15,28,,,,3.0,3.0,3.0,2.0,4.0,,2.0,,3.0,24.0,,,,,,84.0
36,"Moore, Dylan",8,3,8,16,1,1.0,,1.0,,2.0,,,1.0,,,3.0,13.0,,,1.0,,2.0,70.0
1,"Morrison, Harry",7,1,12,19,,1.0,,3.0,3.0,2.0,3.0,1.0,1.0,,,7.0,12.0,,,1.0,,1.0,81.0
23,"OBrien, Tim",3,3,3,6,,,5.0,4.0,,2.0,,3.0,,1.0,,3.0,3.0,2.0,,,,,81.0
10,"OMeara, Jaeger",8,3,14,22,,,,5.0,1.0,2.0,3.0,7.0,,4.0,,11.0,13.0,,,2.0,,1.0,85.0
21,"Phillips, Tom",11,7,8,19,,1.0,,2.0,1.0,1.0,2.0,2.0,,1.0,,5.0,14.0,1.0,,3.0,,,89.0
14,"Scrimshaw, Jack",13,6,7,20,1,,,4.0,6.0,3.0,2.0,1.0,1.0,,,5.0,14.0,,,4.0,1.0,2.0,81.0
26,"Shiels, Liam",17,7,7,24,1,,,5.0,,5.0,,5.0,,2.0,,2.0,21.0,,1.0,3.0,1.0,,76.0
20,"Wingard, Chad",12,2,9,21,2,,,2.0,2.0,5.0,1.0,4.0,1.0,1.0,,5.0,15.0,1.0,1.0,2.0,,4.0,80.0
5,"Worpel, James",9,,7,16,,1.0,,6.0,1.0,3.0,4.0,2.0,1.0,1.0,,8.0,8.0,,,2.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,82,185,377,12,8.0,33.0,60.0,44.0,40.0,28.0,60.0,13.0,25.0,,123.0,257.0,12.0,5.0,57.0,9.0,11.0,
Opposition,Opposition,194,76,155,349,13,9.0,45.0,54.0,27.0,59.0,50.0,49.0,25.0,13.0,6.0,144.0,203.0,6.0,12.0,56.0,12.0,8.0,
