Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
9,"Bizzell, Clint",23y 277d,37 (14-0-23 37.84%),12 (0.32),←,
8,"Burns, Ronnie",27y 18d,90 (49-1-40 55.00%),161 (1.79),←,
14,"Clarke, David",19y 321d,16 (7-0-9 43.75%),9 (0.56),←,
33,"Corrigan, Paul",22y 245d,50 (24-0-26 48.00%),6 (0.12),←,
7,"Graham, Ben",26y 150d,111 (69-0-42 62.16%),29 (0.26),←,
37,"Harley, Tom",21y 257d,14 (9-0-5 64.29%),1 (0.07),13 (8-0-5 61.54%),
32,"Hocking, Garry",31y 175d,239 (134-2-103 56.49%),219 (0.92),←,
3,"Houlihan, Adam",21y 360d,29 (20-0-9 68.97%),29 (1.00),←,
13,"Kilpatrick, Glenn",27y 215d,97 (53-0-44 54.64%),19 (0.20),71 (39-0-32 54.93%),15 (0.21)
1,"King, Steven",21y 130d,67 (35-0-32 52.24%),31 (0.46),←,
18,"Lynch, Paul",26y 165d,57 (37-0-20 64.91%),51 (0.89),←,
17,"McGrath, Tim",29y 176d,188 (113-1-74 60.37%),16 (0.09),181 (109-1-71 60.50%),16 (0.09)
31,"Mensch, David",27y 230d,122 (76-0-46 62.30%),122 (1.00),←,
39,"Milburn, Darren",22y 351d,50 (22-0-28 44.00%),28 (0.56),←,
16,"Mooney, Jason",26y 300d,116 (48-0-68 41.38%),90 (0.78),19 (8-0-11 42.11%),39 (2.05)
15,"Riccardi, Peter",27y 105d,170 (100-1-69 59.12%),172 (1.01),←,
27,"Sanderson, Brenton",26y 33d,106 (56-1-49 53.30%),27 (0.25),96 (54-1-41 56.77%),22 (0.23)
30,"Scarlett, Matthew",20y 300d,10 (7-0-3 70.00%),1 (0.10),←,
12,"Sholl, Brad",27y 142d,116 (66-1-49 57.33%),37 (0.32),114 (66-1-47 58.33%),37 (0.32)
6,"Spriggs, David",19y 66d,4 (3-0-1 75.00%),1 (0.25),←,
20,"Steinfort, Carl",22y 365d,47 (24-0-23 51.06%),17 (0.36),←,
26,"Stoneham, Barry",32y 51d,230 (134-2-94 58.70%),219 (0.95),←,
Totals,Totals,25y 52d,1966 (1100-9-857 55.95%),1297 (0.66),,
C,"Thompson, Mark",36y 133d,4 (3-0-1 75.00%),,←,
