Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Bateman, Chance",18,5,10,28,,,,3.0,1.0,7.0,4.0,1.0,1.0,,,10.0,17.0,,,1.0,5.0,4.0,86.0
14,"Birchall, Grant",16,8,7,23,,,,3.0,4.0,3.0,,2.0,,1.0,,4.0,19.0,,,5.0,3.0,,94.0
30,"Brown, Campbell",12,7,4,16,,,,2.0,2.0,1.0,,4.0,1.0,2.0,,2.0,14.0,,,2.0,6.0,,94.0
39,"Campbell, Robert",5,6,8,13,1,,15.0,4.0,,2.0,1.0,2.0,1.0,2.0,,7.0,6.0,3.0,1.0,,,,69.0
25,"Clarke, Tim",6,6,4,10,1,1.0,,1.0,,3.0,,1.0,,1.0,,,10.0,,1.0,,,1.0,90.0
24,"Croad, Trent",7,4,2,9,,,,,2.0,1.0,,,,,,2.0,7.0,1.0,,8.0,,,100.0
31,"Dew, Stuart",5,2,4,9,,,,,2.0,2.0,,2.0,1.0,1.0,,3.0,6.0,,,3.0,,,31.0
8,"Ellis, Xavier",8,9,16,24,1,,,,4.0,4.0,1.0,4.0,,4.0,,2.0,23.0,,,,,1.0,82.0
23,"Franklin, Lance",9,4,5,14,3,3.0,,5.0,1.0,,,2.0,1.0,1.0,,7.0,7.0,3.0,4.0,1.0,,,100.0
27,"Gilham, Stephen",10,4,6,16,,,,3.0,2.0,,,1.0,,,,4.0,10.0,,,4.0,1.0,,94.0
36,"Kennedy, Josh",5,3,11,16,,,,3.0,,3.0,4.0,3.0,,,,7.0,9.0,,,,,,66.0
4,"Ladson, Rick",11,7,11,22,1,,,2.0,3.0,2.0,,1.0,1.0,1.0,,2.0,21.0,,1.0,,2.0,1.0,84.0
5,"Mitchell, Sam",14,3,19,33,,,,5.0,2.0,4.0,8.0,7.0,3.0,5.0,3.0,11.0,23.0,,,,4.0,,96.0
35,"Morton, Jarryd",9,3,10,19,,,,,,4.0,2.0,4.0,1.0,,,5.0,15.0,1.0,,2.0,2.0,1.0,61.0
29,"Murphy, Tom",9,7,9,18,,,,3.0,4.0,,,,,,,2.0,16.0,,,2.0,,,80.0
7,"Osborne, Michael",5,3,5,10,,,,3.0,,2.0,1.0,1.0,,1.0,,2.0,8.0,,,1.0,,,81.0
33,"Rioli, Cyril",7,4,7,14,3,1.0,,3.0,,2.0,2.0,,3.0,,,10.0,4.0,2.0,3.0,,1.0,,87.0
2,"Roughead, Jarryd",7,5,,7,1,3.0,4.0,4.0,,1.0,,,1.0,,,4.0,3.0,3.0,4.0,,,,100.0
12,"Sewell, Brad",8,4,15,23,,,,3.0,1.0,4.0,6.0,4.0,1.0,1.0,2.0,9.0,13.0,,,,1.0,3.0,89.0
13,"Taylor, Simon",1,3,10,11,,,18.0,1.0,,,4.0,2.0,2.0,2.0,,6.0,5.0,1.0,,3.0,,,56.0
6,"Williams, Mark",7,5,4,11,3,2.0,,,,3.0,,1.0,1.0,,,5.0,5.0,1.0,3.0,,,,76.0
11,"Young, Clinton",7,4,3,10,,,,4.0,2.0,4.0,,2.0,,1.0,,2.0,8.0,,,1.0,,1.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,106,170,356,14,13.0,37.0,52.0,30.0,52.0,33.0,44.0,18.0,23.0,5.0,106.0,249.0,15.0,17.0,33.0,25.0,12.0,
Opposition,Opposition,196,101,151,347,12,6.0,34.0,67.0,37.0,42.0,35.0,48.0,23.0,18.0,1.0,120.0,233.0,8.0,11.0,43.0,7.0,8.0,
