Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
16,"Brown, Luke",25y 281d,127 (74-1-52 58.66%),11 (0.09),←,
25,"Cheney, Kyle",28y 309d,79 (49-0-30 62.03%),2 (0.03),38 (25-0-13 65.79%),
5,"Crouch, Matt",23y 70d,82 (52-1-29 64.02%),18 (0.22),←,
39,"Doedee, Tom",21y 121d,14 (7-0-7 50.00%),1 (0.07),←,
26,"Douglas, Richard",31y 144d,233 (128-1-104 55.15%),161 (0.69),←,
32,"Fogarty, Darcy",18y 278d,9 (4-0-5 44.44%),8 (0.89),←,
7,"Gallucci, Jordan",20y 57d,9 (6-0-3 66.67%),5 (0.56),←,
6,"Gibbs, Bryce",29y 107d,245 (102-2-141 42.04%),144 (0.59),14 (7-0-7 50.00%),7 (0.50)
1,"Greenwood, Hugh",26y 116d,29 (17-1-11 60.34%),15 (0.52),←,
17,"Hampton, Curtly",25y 112d,62 (16-0-46 25.81%),14 (0.23),11 (8-0-3 72.73%),4 (0.36)
15,"Hartigan, Kyle",26y 235d,80 (52-0-28 65.00%),1 (0.01),←,
24,"Jacobs, Sam",30y 81d,188 (105-1-82 56.12%),48 (0.26),171 (98-1-72 57.60%),45 (0.26)
4,"Jenkins, Josh",29y 142d,128 (75-1-52 58.98%),251 (1.96),←,
8,"Kelly, Jake",23y 160d,47 (27-1-19 58.51%),,←,
29,"Laird, Rory",24y 183d,113 (69-1-43 61.50%),10 (0.09),←,
14,"Mackay, David",29y 340d,198 (118-1-79 59.85%),56 (0.28),←,
30,"Milera, Wayne",20y 289d,35 (23-1-11 67.14%),14 (0.40),←,
10,"Poholke, Myles",19y 355d,8 (4-0-4 50.00%),3 (0.38),←,
11,"Seedsman, Paul",26y 159d,82 (47-1-34 57.93%),40 (0.49),33 (20-1-12 62.12%),23 (0.70)
9,"Sloane, Rory",28y 105d,170 (100-1-69 59.12%),108 (0.64),←,
12,"Talia, Daniel",26y 271d,160 (96-1-63 60.31%),6 (0.04),←,
13,"Walker, Taylor",28y 66d,162 (94-1-67 58.33%),378 (2.33),←,
Totals,Totals,25y 247d,2260 (1265-16-979 55.97%),1294 (0.57),,
C,"Pyke, Don",49y 207d,63 (41-1-21 65.87%),,←,
