0,1,2,3,4,5,6
←,"Round: 18 Venue: Kardinia Park Date: Sat, 4-Aug-2007 2:10 PM Attendance: 21951","Round: 18 Venue: Kardinia Park Date: Sat, 4-Aug-2007 2:10 PM Attendance: 21951","Round: 18 Venue: Kardinia Park Date: Sat, 4-Aug-2007 2:10 PM Attendance: 21951","Round: 18 Venue: Kardinia Park Date: Sat, 4-Aug-2007 2:10 PM Attendance: 21951","Round: 18 Venue: Kardinia Park Date: Sat, 4-Aug-2007 2:10 PM Attendance: 21951",→
←,Geelong,5.3.33,9.6.60,13.10.88,21.13.139,→
←,Richmond,2.1.13,5.2.32,7.3.45,11.3.69,→
←,Qrt margin,GE by 20,GE by 28,GE by 43,GE by 70,→
←,Qrt scores,GE 33-13,GE 27-19,GE 28-13,GE 51-24,→
←,Field umpires,"Luke Farmer (12), Darren Goldspink (367), Craig Hendrie (48)","Luke Farmer (12), Darren Goldspink (367), Craig Hendrie (48)","Luke Farmer (12), Darren Goldspink (367), Craig Hendrie (48)","Luke Farmer (12), Darren Goldspink (367), Craig Hendrie (48)",→
