Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",16,3,8,24,,2.0,1.0,2.0,1.0,7.0,7.0,2.0,2.0,1.0,,10.0,14.0,,,3.0,1.0,1.0,89.0
12,"Cordy, Zaine",2,1,4,6,,,,3.0,,,,3.0,1.0,2.0,,5.0,2.0,,,3.0,,,97.0
9,"Crozier, Hayden",16,8,2,18,,,,2.0,5.0,5.0,1.0,2.0,1.0,,,5.0,12.0,,,2.0,,,88.0
35,"Daniel, Caleb",14,2,17,31,,,,1.0,6.0,2.0,1.0,5.0,,,,9.0,15.0,,,3.0,,,90.0
29,"Dickson, Tory",8,2,4,12,2,,,1.0,1.0,1.0,,4.0,1.0,1.0,,4.0,8.0,1.0,1.0,1.0,1.0,,82.0
5,"Dunkley, Josh",4,4,11,15,,,1.0,9.0,,,1.0,1.0,1.0,,,9.0,7.0,,1.0,3.0,,1.0,83.0
44,"English, Tim",9,5,4,13,,1.0,28.0,7.0,1.0,2.0,1.0,1.0,2.0,,,6.0,5.0,2.0,1.0,2.0,,,85.0
26,"Gowers, Billy",8,6,5,13,1,2.0,,1.0,,2.0,1.0,,2.0,,,8.0,6.0,2.0,3.0,3.0,,,80.0
32,"Hayes, Will",7,7,14,21,,,,1.0,1.0,2.0,,3.0,,1.0,,5.0,15.0,1.0,,1.0,,1.0,80.0
7,"Hunter, Lachie",6,6,12,18,,1.0,,1.0,3.0,1.0,1.0,,,,,7.0,11.0,1.0,1.0,2.0,3.0,,91.0
39,"Johannisen, Jason",21,6,5,26,,,,,5.0,3.0,,1.0,,,,4.0,19.0,,,,5.0,,75.0
21,"Liberatore, Tom",6,3,13,19,1,2.0,,3.0,,2.0,9.0,1.0,2.0,1.0,,14.0,7.0,,1.0,2.0,,,76.0
22,"Lloyd, Sam",7,3,4,11,2,1.0,,,1.0,,,1.0,,,,6.0,4.0,2.0,1.0,,,,79.0
11,"Macrae, Jack",11,5,13,24,,,,6.0,1.0,4.0,1.0,5.0,2.0,,,10.0,13.0,,,2.0,,1.0,88.0
16,"McLean, Toby",10,7,7,17,1,1.0,,5.0,,3.0,1.0,4.0,1.0,1.0,,4.0,12.0,,2.0,,,,70.0
33,"Naughton, Aaron",4,2,1,5,,,,1.0,,2.0,,1.0,1.0,,,3.0,2.0,1.0,1.0,1.0,,,82.0
20,"Richards, Ed",12,4,4,16,,,,1.0,3.0,3.0,,3.0,1.0,2.0,,6.0,10.0,,,2.0,2.0,,72.0
6,"Smith, Bailey",10,3,8,18,,,,3.0,,6.0,,2.0,2.0,,,4.0,14.0,,,1.0,1.0,1.0,72.0
3,"Wallis, Mitch",7,1,9,16,,,,4.0,,5.0,1.0,2.0,1.0,1.0,,6.0,10.0,,,1.0,,,74.0
34,"Williams, Bailey",5,3,4,9,,1.0,,4.0,2.0,1.0,1.0,3.0,,1.0,,2.0,7.0,,,,,,73.0
10,"Wood, Easton",3,4,8,11,,2.0,,1.0,1.0,1.0,,2.0,1.0,1.0,,4.0,7.0,1.0,,7.0,1.0,,89.0
40,"Young, Lachie",7,3,5,12,,,,4.0,2.0,1.0,,3.0,1.0,,,3.0,9.0,1.0,,2.0,1.0,1.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,88,162,355,7,15.0,30.0,60.0,33.0,53.0,26.0,49.0,22.0,12.0,,134.0,209.0,12.0,12.0,41.0,15.0,6.0,
Opposition,Opposition,237,118,159,396,15,11.0,36.0,42.0,44.0,48.0,42.0,53.0,12.0,22.0,6.0,132.0,252.0,14.0,16.0,40.0,6.0,11.0,
