Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",8,4,3,11,,,,2.0,1.0,2.0,1.0,2.0,1.0,,,5.0,7.0,,,1.0,,,82.0
15,"Anderson, Noah",14,2,9,23,,,,4.0,3.0,2.0,2.0,7.0,1.0,1.0,,10.0,16.0,,,3.0,,,82.0
10,"Ballard, Charlie",14,10,4,18,,,,2.0,2.0,,,3.0,,1.0,,6.0,13.0,2.0,,7.0,,,97.0
3,"Bowes, Jack",10,5,3,13,,,,1.0,2.0,1.0,2.0,4.0,,2.0,,2.0,10.0,,,2.0,,1.0,83.0
7,"Brodie, Will",,,,,,,,,,,,,,,,,,,,,,,
29,"Burgess, Chris",4,3,6,10,1,,6.0,3.0,1.0,,3.0,,1.0,,,5.0,5.0,,1.0,2.0,,,85.0
25,"Collins, Sam",8,4,7,15,,,,1.0,5.0,,,3.0,1.0,1.0,,4.0,10.0,,,10.0,,,98.0
19,"Corbett, Josh",7,2,2,9,1,2.0,,,,3.0,,3.0,1.0,1.0,,4.0,5.0,,2.0,4.0,,,79.0
50,"Farrar, Jy",9,7,10,19,,,,,3.0,1.0,,2.0,,,,4.0,15.0,,,7.0,5.0,,84.0
8,"Fiorini, Brayden",15,11,8,23,,,,6.0,3.0,3.0,3.0,3.0,1.0,,,6.0,18.0,,,2.0,,1.0,76.0
26,"Flanders, Sam",6,4,2,8,1,,,6.0,,2.0,,,,,,,9.0,,1.0,,,1.0,78.0
40,"Jeffrey, Joel",3,1,2,5,,1.0,,3.0,,1.0,,1.0,,,,2.0,3.0,,1.0,2.0,,,69.0
34,"King, Ben",,,3,3,,,,,,,,,,,,3.0,,,,2.0,,,83.0
23,"Lemmens, Sean",11,4,3,14,,,,1.0,6.0,,,5.0,1.0,1.0,,4.0,10.0,,,1.0,,,89.0
13,"Lukosius, Jack",19,4,2,21,,,,2.0,13.0,2.0,,3.0,,,,3.0,7.0,,,2.0,2.0,,78.0
44,"Macpherson, Darcy",4,3,6,10,,,,7.0,1.0,,2.0,4.0,1.0,1.0,,5.0,5.0,,,2.0,,,74.0
11,"Miller, Touk",19,2,15,34,,1.0,,10.0,2.0,6.0,7.0,8.0,4.0,1.0,,17.0,17.0,,,2.0,,,83.0
27,"Powell, Wil",7,3,2,9,,,,2.0,3.0,1.0,,3.0,,,,,6.0,,,2.0,,,74.0
18,"Rowell, Matt",5,2,14,19,,,,6.0,2.0,1.0,5.0,2.0,3.0,2.0,,12.0,7.0,,,,,,68.0
6,"Sexton, Alex",10,5,4,14,1,,,1.0,1.0,1.0,,3.0,1.0,2.0,,3.0,9.0,,,,,,88.0
37,"Sharp, Jeremy",7,4,2,9,,,,,1.0,1.0,,3.0,,1.0,,,10.0,,,,2.0,,92.0
32,"Smith, Zac",1,,6,7,,,19.0,1.0,,,3.0,1.0,,,,5.0,2.0,,,9.0,,,75.0
24,"Swallow, David",17,9,9,26,,1.0,,3.0,4.0,,,2.0,,2.0,,8.0,18.0,2.0,,2.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,89,122,320,4,6.0,25.0,61.0,53.0,27.0,28.0,62.0,16.0,16.0,,108.0,202.0,4.0,5.0,62.0,9.0,3.0,
Opposition,Opposition,231,106,155,386,18,20.0,49.0,63.0,23.0,71.0,41.0,47.0,16.0,16.0,6.0,139.0,248.0,12.0,19.0,46.0,9.0,11.0,
