Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
33,"Baker, Oskar",22y 110d,11 (2-0-9 18.18%),4 (0.36),←,
38,"Brown, Mitch",30y 15d,74 (36-0-38 48.65%),70 (0.95),4 (2-0-2 50.00%),2 (0.50)
31,"Fritsch, Bayley",23y 281d,60 (28-0-32 46.67%),56 (0.93),←,
11,"Gawn, Max",28y 257d,133 (52-0-81 39.10%),59 (0.44),←,
29,"Hunt, Jayden",25y 162d,73 (31-0-42 42.47%),37 (0.51),←,
39,"Jetta, Neville",30y 213d,154 (57-2-95 37.66%),24 (0.16),←,
15,"Langdon, Ed",24y 224d,84 (33-0-51 39.29%),35 (0.42),16 (8-0-8 50.00%),2 (0.13)
8,"Lever, Jake",24y 191d,91 (54-0-37 59.34%),3 (0.03),35 (16-0-19 45.71%),
1,"May, Steven",28y 246d,147 (48-1-98 32.99%),23 (0.16),24 (10-0-14 41.67%),2 (0.08)
18,"Melksham, Jake",29y 14d,184 (89-1-94 48.64%),140 (0.76),70 (37-0-33 52.86%),83 (1.19)
30,"Neal-Bullen, Alex",24y 247d,79 (38-0-41 48.10%),62 (0.78),←,
13,"Oliver, Clayton",23y 52d,98 (48-0-50 48.98%),29 (0.30),←,
5,"Petracca, Christian",24y 252d,101 (47-0-54 46.53%),93 (0.92),←,
36,"Pickett, Kysaiah",19y 102d,13 (6-0-7 46.15%),7 (0.54),←,
24,"Rivers, Trent",19y 44d,8 (4-0-4 50.00%),2 (0.25),←,
3,"Salem, Christian",25y 59d,105 (45-0-60 42.86%),21 (0.20),←,
44,"Smith, Joel",24y 200d,17 (7-0-10 41.18%),1 (0.06),←,
9,"Spargo, Charlie",20y 292d,33 (19-0-14 57.58%),24 (0.73),←,
20,"Tomlinson, Adam",27y 33d,152 (67-3-82 45.07%),35 (0.23),12 (6-0-6 50.00%),
22,"Vandenberg, Aaron",28y 193d,46 (23-0-23 50.00%),23 (0.50),←,
7,"Viney, Jack",26y 152d,134 (47-0-87 35.07%),36 (0.27),←,
26,"Weideman, Sam",23y 78d,43 (22-0-21 51.16%),46 (1.07),←,
Totals,Totals,25y 72d,1840 (803-7-1030 43.64%),830 (0.45),,
C,"Goodwin, Simon",43y 261d,86 (41-0-45 47.67%),,85 (41-0-44 48.24%),
