Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
25,"Beinke, Bryan",26y 357d,32 (18-0-14 56.25%),37 (1.16),←,
26,"Bickley, Mark",32y 358d,245 (122-0-123 49.80%),71 (0.29),←,
35,"Biglands, Rhett",24y 327d,43 (23-0-20 53.49%),13 (0.30),←,
10,"Bode, Matthew",23y 29d,47 (22-0-25 46.81%),45 (0.96),18 (11-0-7 61.11%),20 (1.11)
24,"Burton, Brett",24y 85d,61 (29-0-32 47.54%),80 (1.31),←,
4,"Clarke, Matthew",28y 313d,172 (83-2-87 48.84%),27 (0.16),42 (21-0-21 50.00%),8 (0.19)
1,"Crowell, Andrew",24y 347d,32 (15-0-17 46.88%),10 (0.31),←,
11,"Doughty, Michael",22y 357d,22 (15-0-7 68.18%),13 (0.59),←,
9,"Edwards, Tyson",25y 356d,143 (73-0-70 51.05%),82 (0.57),←,
36,"Goodwin, Simon",25y 214d,112 (61-0-51 54.46%),57 (0.51),←,
34,"Hart, Ben",28y 19d,241 (121-1-119 50.41%),42 (0.17),←,
18,"Johncock, Graham",19y 280d,17 (11-0-6 64.71%),9 (0.53),←,
28,"Johnson, Kane",24y 135d,96 (50-0-46 52.08%),40 (0.42),←,
40,"Ladhams, Chris",21y 280d,20 (11-0-9 55.00%),6 (0.30),←,
39,"Mattner, Martin",19y 356d,4 (3-0-1 75.00%),,←,
16,"McGregor, Ken",21y 180d,44 (20-0-24 45.45%),17 (0.39),←,
23,"McLeod, Andrew",25y 358d,161 (82-0-79 50.93%),173 (1.07),←,
32,"Ricciuto, Mark",27y 50d,209 (100-1-108 48.09%),168 (0.80),←,
5,"Shir, Matthew",20y 319d,8 (4-0-4 50.00%),1 (0.13),←,
7,"Smart, Nigel",33y 68d,243 (121-1-121 50.00%),109 (0.45),←,
20,"Stenglein, Tyson",22y 12d,55 (30-0-25 54.55%),9 (0.16),←,
19,"Stevens, Mark",26y 276d,101 (59-0-42 58.42%),84 (0.83),80 (43-0-37 53.75%),64 (0.80)
Totals,Totals,25y 32d,2108 (1073-5-1030 50.90%),1093 (0.52),,
C,"Ayres, Gary",41y 303d,178 (97-1-80 54.78%),,62 (32-0-30 51.61%),
