Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",26y 53d,41 (20-1-20 50.00%),4 (0.10),23 (13-1-9 58.70%),
7,"Burgoyne, Peter",23y 216d,86 (41-2-43 48.84%),82 (0.95),←,
25,"Carr, Josh",21y 126d,36 (22-1-13 62.50%),19 (0.53),←,
12,"Cockatoo-Collins, Che",26y 181d,119 (69-3-47 59.24%),173 (1.45),34 (22-0-12 64.71%),64 (1.88)
35,"Cornes, Chad",21y 294d,49 (26-1-22 54.08%),47 (0.96),←,
17,"Dew, Stuart",22y 15d,74 (37-2-35 51.35%),101 (1.36),←,
8,"Francis, Fabian",27y 313d,107 (51-2-54 48.60%),61 (0.57),84 (44-2-38 53.57%),44 (0.52)
10,"Francou, Josh",27y 26d,104 (51-3-50 50.48%),51 (0.49),←,
31,"French, Barnaby",25y 281d,42 (18-1-23 44.05%),15 (0.36),←,
34,"Guerra, Brent",19y 96d,29 (20-0-9 68.97%),16 (0.55),←,
38,"James, Roger",25y 316d,75 (39-2-34 53.33%),51 (0.68),←,
29,"Kingsley, Adam",26y 13d,91 (47-2-42 52.75%),19 (0.21),←,
33,"Mead, Darren",30y 157d,108 (53-3-52 50.46%),8 (0.07),←,
3,"Montgomery, Brett",28y 93d,104 (63-2-39 61.54%),75 (0.72),44 (23-1-20 53.41%),21 (0.48)
26,"Murray, Derek",21y 161d,20 (9-1-10 47.50%),7 (0.35),←,
14,"Paxman, Stephen",30y 272d,207 (73-2-132 35.75%),34 (0.16),105 (51-2-52 49.52%),16 (0.15)
1,"Primus, Matthew",26y 233d,103 (42-2-59 41.75%),37 (0.36),83 (41-2-40 50.60%),32 (0.39)
6,"Schofield, Jarrad",26y 215d,124 (71-1-52 57.66%),85 (0.69),61 (32-1-28 53.28%),51 (0.84)
36,"Stevens, Nick",21y 242d,79 (40-2-37 51.90%),51 (0.65),←,
16,"Tredrea, Warren",22y 252d,80 (40-1-39 50.63%),154 (1.92),←,
2,"Wakelin, Darryl",27y 22d,136 (68-1-67 50.37%),8 (0.06),21 (15-0-6 71.43%),
4,"Wanganeen, Gavin",28y 76d,210 (118-5-87 57.38%),136 (0.65),83 (45-2-36 55.42%),73 (0.88)
Totals,Totals,25y 116d,2024 (1018-40-966 50.30%),1234 (0.61),,
C,"Walsh, Phil",41y 171d,1 (1-0-0 100.00%),,←,
