Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",7,4,9,16,,,,,6.0,,,,1.0,,,7.0,9.0,,,6.0,,,94.0
11,"Batchelor, Jake",9,4,4,13,,,,2.0,5.0,1.0,,2.0,1.0,2.0,,4.0,8.0,,,6.0,,,81.0
46,"Castagna, Jason",6,2,5,11,,,,2.0,,3.0,,2.0,1.0,1.0,,6.0,7.0,,,2.0,,,81.0
25,"Chaplin, Troy",10,6,5,15,,,,4.0,4.0,1.0,,1.0,,,,5.0,10.0,1.0,,1.0,,,91.0
9,"Cotchin, Trent",10,,9,19,,,,2.0,,6.0,6.0,2.0,1.0,,,12.0,7.0,,,1.0,,,82.0
3,"Deledio, Brett",10,2,12,22,1,1.0,,6.0,2.0,3.0,1.0,,,,,6.0,16.0,1.0,1.0,,6.0,,72.0
10,"Edwards, Shane",10,3,17,27,,,,3.0,2.0,6.0,10.0,3.0,2.0,1.0,,17.0,10.0,1.0,,1.0,,,80.0
5,"Ellis, Brandon",17,9,9,26,,2.0,,5.0,3.0,4.0,1.0,3.0,,1.0,,6.0,20.0,,,1.0,5.0,,89.0
32,"Ellis, Corey",12,3,11,23,,,,4.0,5.0,3.0,1.0,2.0,,,,7.0,13.0,,,1.0,,1.0,82.0
6,"Grigg, Shaun",17,4,15,32,2,2.0,1.0,6.0,3.0,5.0,9.0,1.0,1.0,,1.0,15.0,17.0,1.0,1.0,1.0,,,88.0
16,"Hampson, Shaun",1,1,6,7,,,39.0,2.0,,,3.0,2.0,1.0,1.0,,5.0,4.0,,,5.0,,1.0,80.0
14,"Houli, Bachar",19,7,15,34,,,,3.0,8.0,3.0,,3.0,,,,7.0,23.0,,,4.0,1.0,,93.0
23,"Lambert, Kane",2,,2,4,,,,1.0,1.0,,2.0,,,,,2.0,1.0,,,,,,11.0
27,"Lloyd, Sam",9,2,5,14,,2.0,,3.0,,1.0,,5.0,1.0,1.0,,4.0,9.0,,,1.0,,,88.0
20,"Maric, Ivan",3,1,1,4,,,22.0,1.0,,1.0,1.0,3.0,1.0,3.0,,3.0,1.0,,,1.0,,,76.0
4,"Martin, Dustin",19,5,12,31,1,,,4.0,5.0,7.0,6.0,5.0,2.0,2.0,,16.0,14.0,,1.0,2.0,,1.0,85.0
37,"Menadue, Connor",4,2,9,13,,,,3.0,,,,1.0,2.0,,,7.0,6.0,,,1.0,,1.0,85.0
26,"Miles, Anthony",8,4,14,22,,,,3.0,,2.0,3.0,2.0,,1.0,,8.0,13.0,,,2.0,,,77.0
38,"Morris, Steven",4,2,8,12,,,,4.0,1.0,1.0,,,1.0,,,6.0,7.0,,,2.0,,,86.0
8,"Riewoldt, Jack",8,5,5,13,3,,2.0,1.0,,3.0,,5.0,,2.0,,6.0,8.0,,2.0,,,,100.0
17,"Rioli, Daniel",3,2,4,7,,,,7.0,,2.0,,4.0,1.0,1.0,,5.0,2.0,1.0,1.0,,,1.0,90.0
29,"Vickery, Ty",4,4,8,12,1,1.0,,5.0,,1.0,2.0,1.0,2.0,1.0,,7.0,6.0,2.0,,5.0,,1.0,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,72,185,377,8,11.0,64.0,71.0,45.0,53.0,45.0,47.0,18.0,17.0,1.0,161.0,211.0,7.0,6.0,43.0,12.0,6.0,
Opposition,Opposition,206,91,149,355,13,16.0,24.0,99.0,42.0,62.0,39.0,45.0,17.0,18.0,5.0,145.0,217.0,14.0,13.0,73.0,8.0,12.0,
