Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",22y 253d,101 (53-0-48 52.48%),98 (0.97),←,
12,"Cordy, Zaine",21y 281d,47 (24-0-23 51.06%),10 (0.21),←,
9,"Crozier, Hayden",24y 223d,83 (36-0-47 43.37%),45 (0.54),14 (5-0-9 35.71%),1 (0.07)
35,"Daniel, Caleb",22y 28d,71 (38-0-33 53.52%),26 (0.37),←,
29,"Dickson, Tory",30y 312d,94 (45-0-49 47.87%),154 (1.64),←,
5,"Dunkley, Josh",21y 207d,40 (22-0-18 55.00%),23 (0.57),←,
30,"Greene, Fergus",20y 227d,2 (1-0-1 50.00%),2 (1.00),←,
7,"Hunter, Lachie",23y 234d,102 (51-0-51 50.00%),51 (0.50),←,
39,"Johannisen, Jason",25y 269d,103 (48-0-55 46.60%),33 (0.32),←,
46,"Jong, Lin",25y 61d,59 (29-0-30 49.15%),30 (0.51),←,
27,"Lipinski, Patrick",20y 18d,15 (5-0-10 33.33%),11 (0.73),←,
36,"Lynch, Brad",21y 24d,6 (2-0-4 33.33%),,←,
11,"Macrae, Jack",24y 1d,115 (57-0-58 49.57%),28 (0.24),←,
16,"McLean, Toby",22y 185d,57 (30-0-27 52.63%),38 (0.67),←,
38,"Morris, Dale",35y 218d,249 (134-2-113 54.22%),3 (0.01),←,
33,"Naughton, Aaron",18y 247d,15 (6-0-9 40.00%),2 (0.13),←,
20,"Richards, Ed",19y 32d,18 (6-0-12 33.33%),7 (0.39),←,
23,"Roughead, Jordan",27y 274d,135 (61-0-74 45.19%),34 (0.25),←,
13,"Schache, Josh",20y 348d,37 (5-0-32 13.51%),38 (1.03),10 (2-0-8 20.00%),13 (1.30)
37,"Smith, Roarke",21y 327d,11 (3-0-8 27.27%),,←,
8,"Trengove, Jackson",27y 275d,166 (68-1-97 41.27%),32 (0.19),13 (2-0-11 15.38%),2 (0.15)
3,"Wallis, Mitch",25y 284d,120 (54-0-66 45.00%),66 (0.55),←,
Totals,Totals,23y 296d,1646 (778-3-865 47.27%),731 (0.44),,
C,"Beveridge, Luke",47y 346d,90 (50-0-40 55.56%),,←,
