St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
11,"Anderson, Dean",25y 301d,91 (60-0-31 65.93%),81 (0.89),8 (2-0-6 25.00%),7 (0.88)
30,"Bingham, Lawrence",24y 1d,20 (9-0-11 45.00%),,17 (8-0-9 47.06%),
21,"Bourke, Darren",23y 65d,9 (3-0-6 33.33%),8 (0.89),←,
18,"Bowey, Brett",23y 363d,74 (33-0-41 44.59%),75 (1.01),←,
3,"Burke, Nathan",23y 112d,129 (56-1-72 43.80%),39 (0.30),←,
8,"Devonport, Craig",23y 122d,64 (31-0-33 48.44%),69 (1.08),←,
2,"Frawley, Danny",29y 263d,196 (67-1-128 34.44%),13 (0.07),←,
32,"Georgiou, John",17y 236d,8 (7-0-1 87.50%),2 (0.25),←,
35,"Harvey, Robert",21y 281d,87 (44-1-42 51.15%),58 (0.67),←,
4,"Lockett, Tony",27y 81d,168 (62-0-106 36.90%),815 (4.85),←,
23,"Loewe, Stewart",25y 6d,149 (61-1-87 41.28%),207 (1.39),←,
5,"McAdam, Gilbert",26y 60d,46 (25-1-20 55.43%),47 (1.02),←,
12,"Morris, Russell",30y 362d,147 (103-2-42 70.75%),75 (0.51),54 (32-1-21 60.19%),23 (0.43)
29,"Peckett, Justin",20y 236d,10 (4-0-6 40.00%),,←,
41,"Pekin, Tim",28y 127d,179 (88-1-90 49.44%),40 (0.22),72 (39-1-32 54.86%),25 (0.35)
37,"Rice, Dean",25y 73d,111 (43-1-67 39.19%),42 (0.38),←,
31,"Shanahan, Jamie",25y 174d,31 (17-0-14 54.84%),,←,
9,"Vidovic, Lazar",28y 58d,29 (18-0-11 62.07%),3 (0.10),←,
7,"Winmar, Nicky",27y 246d,127 (56-0-71 44.09%),185 (1.46),←,
17,"Wittman, Chris",27y 272d,94 (68-0-26 72.34%),61 (0.65),5 (0-0-5 0.00%),
Totals,Totals,25y 99d,1769 (855-9-905 48.33%),1820 (1.03),,
C,"Sheldon, Ken",33y 149d,78 (41-1-36 53.21%),,←,
