Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
7,"Cunningham, Harry",21y 267d,49 (35-0-14 71.43%),28 (0.57),←,
23,"Franklin, Lance",28y 212d,220 (138-1-81 62.95%),705 (3.20),38 (29-0-9 76.32%),125 (3.29)
37,"Goodes, Adam",35y 234d,369 (215-5-149 58.94%),461 (1.25),←,
39,"Grundy, Heath",29y 89d,184 (115-2-67 63.04%),23 (0.13),←,
4,"Hannebery, Dan",24y 187d,141 (92-2-47 65.96%),67 (0.48),←,
5,"Heeney, Isaac",19y 117d,11 (8-0-3 72.73%),13 (1.18),←,
33,"Jack, Brandon",21y 97d,25 (20-0-5 80.00%),16 (0.64),←,
15,"Jack, Kieren",28y 63d,184 (113-3-68 62.23%),131 (0.71),←,
32,"Jetta, Lewis",26y 118d,124 (83-2-39 67.74%),99 (0.80),←,
10,"Jones, Zak",20y 168d,12 (7-0-5 58.33%),1 (0.08),←,
12,"Kennedy, Josh",27y 71d,155 (100-2-53 65.16%),92 (0.59),142 (95-2-45 67.61%),88 (0.62)
11,"Laidler, Jeremy",26y 25d,65 (46-1-18 71.54%),6 (0.09),39 (31-0-8 79.49%),4 (0.10)
3,"McVeigh, Jarrad",30y 145d,264 (163-4-97 62.50%),183 (0.69),←,
6,"Mitchell, Tom",22y 91d,36 (22-0-14 61.11%),22 (0.61),←,
38,"Pyke, Mike",31y 159d,107 (71-1-35 66.82%),48 (0.45),←,
24,"Rampe, Dane",25y 89d,69 (48-1-20 70.29%),4 (0.06),←,
20,"Reid, Sam",23y 246d,96 (68-2-26 71.88%),90 (0.94),←,
25,"Richards, Ted",32y 231d,250 (154-4-92 62.40%),32 (0.13),217 (135-4-78 63.13%),13 (0.06)
16,"Rohan, Gary",24y 84d,58 (37-1-20 64.66%),42 (0.72),←,
2,"Shaw, Rhyce",33y 318d,234 (134-1-99 57.48%),44 (0.19),140 (86-1-53 61.79%),24 (0.17)
40,"Smith, Nick",27y 79d,141 (89-2-50 63.83%),9 (0.06),←,
8,"Tippett, Kurt",28y 114d,149 (86-0-63 57.72%),294 (1.97),45 (33-0-12 73.33%),106 (2.36)
Totals,Totals,26y 262d,2943 (1844-34-1065 62.66%),2410 (0.82),,
C,"Longmire, John",44y 242d,120 (82-2-36 69.17%),,←,
