Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
32,"Dangerfield, Patrick",21y 18d,46 (23-0-23 50.00%),52 (1.13),←,
11,"Doughty, Michael",31y 261d,190 (112-0-78 58.95%),43 (0.23),←,
26,"Douglas, Richard",24y 76d,82 (42-0-40 51.22%),56 (0.68),←,
45,"Henderson, Ricky",22y 224d,16 (7-0-9 43.75%),15 (0.94),←,
24,"Jacobs, Sam",23y 13d,18 (7-0-11 38.89%),3 (0.17),1 (0-0-1 0.00%),
10,"Jaensch, Matthew",21y 217d,14 (6-0-8 42.86%),10 (0.71),←,
18,"Johncock, Graham",28y 184d,188 (105-0-83 55.85%),94 (0.50),←,
21,"Knights, Chris",24y 210d,79 (44-0-35 55.70%),57 (0.72),←,
36,"Martin, Brodie",22y 168d,7 (2-0-5 28.57%),1 (0.14),←,
35,"McKernan, Shaun",20y 234d,5 (2-0-3 40.00%),5 (1.00),←,
22,"Otten, Andy",21y 343d,30 (17-0-13 56.67%),1 (0.03),←,
3,"Reilly, Brent",27y 162d,139 (76-0-63 54.68%),43 (0.31),←,
25,"Rutten, Ben",27y 330d,152 (89-0-63 58.55%),6 (0.04),←,
33,"Smith, Brodie",19y 99d,4 (1-0-3 25.00%),,←,
15,"Symes, Brad",26y 47d,70 (36-0-34 51.43%),8 (0.11),50 (28-0-22 56.00%),6 (0.12)
1,"Tambling, Richard",24y 223d,111 (42-3-66 39.19%),61 (0.55),3 (1-0-2 33.33%),
28,"Thompson, Luke",20y 74d,2 (0-0-2 0.00%),1 (0.50),←,
5,"Thompson, Scott",28y 40d,180 (101-0-79 56.11%),123 (0.68),141 (83-0-58 58.87%),106 (0.75)
4,"Tippett, Kurt",23y 350d,68 (34-0-34 50.00%),122 (1.79),←,
7,"van Berlo, Nathan",24y 321d,120 (70-0-50 58.33%),33 (0.28),←,
17,"Vince, Bernie",25y 203d,75 (42-0-33 56.00%),42 (0.56),←,
13,"Walker, Taylor",20y 363d,36 (16-0-20 44.44%),70 (1.94),←,
Totals,Totals,24y 56d,1632 (874-3-755 53.55%),846 (0.52),,
C,"Craig, Neil",55y 102d,154 (89-0-65 57.79%),,←,
