Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ambrose, Patrick",10,6,8,18,,,,2.0,3.0,2.0,,1.0,1.0,,,5.0,12.0,1.0,,5.0,,,86.0
12,"Baguley, Mark",10,10,3,13,1,,,4.0,2.0,3.0,,2.0,1.0,,,3.0,10.0,1.0,3.0,1.0,,2.0,89.0
24,"Bird, Craig",6,4,14,20,,,,6.0,1.0,2.0,6.0,1.0,,,,9.0,11.0,,,1.0,,1.0,61.0
28,"Brown, Mitch",11,6,1,12,4,2.0,,1.0,,2.0,,1.0,,,,4.0,8.0,2.0,3.0,1.0,,1.0,87.0
17,"Cooney, Adam",13,6,13,26,1,1.0,,4.0,3.0,3.0,3.0,1.0,,,,7.0,20.0,,1.0,3.0,,1.0,80.0
6,"Daniher, Joe",7,5,3,10,2,,6.0,1.0,1.0,3.0,,1.0,2.0,,,4.0,6.0,1.0,1.0,1.0,,,88.0
49,"Dea, Matt",17,15,9,26,,,,2.0,5.0,2.0,,1.0,,,,6.0,18.0,2.0,,6.0,1.0,,87.0
13,"Fantasia, Orazio",4,5,8,12,,,,,1.0,1.0,,2.0,,1.0,,5.0,8.0,,1.0,,,1.0,83.0
8,"Gleeson, Martin",13,8,6,19,,1.0,,1.0,4.0,3.0,,4.0,,2.0,,4.0,16.0,,,2.0,,,76.0
9,"Goddard, Brendon",10,9,20,30,,,3.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,,5.0,27.0,,,2.0,2.0,,81.0
42,"Gwilt, James",17,9,6,23,,,,1.0,6.0,2.0,,1.0,1.0,,,3.0,19.0,,,4.0,2.0,,91.0
36,"Hartley, Michael",6,3,9,15,,,,1.0,,,,2.0,1.0,1.0,,4.0,11.0,,,9.0,,,96.0
47,"Kelly, James",20,10,13,33,,,,5.0,5.0,2.0,1.0,2.0,1.0,,,8.0,24.0,,,3.0,,,83.0
30,"Langford, Kyle",8,6,4,12,1,1.0,,2.0,2.0,3.0,1.0,1.0,2.0,1.0,,6.0,8.0,1.0,1.0,1.0,,,89.0
22,"Leuenberger, Matthew",5,2,7,12,,,30.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,,7.0,7.0,1.0,,3.0,,,80.0
43,"McDonald-Tipungwuti, Anthony",12,9,8,20,,,,4.0,1.0,2.0,1.0,1.0,1.0,1.0,,6.0,14.0,,,1.0,,1.0,82.0
45,"McKenna, Conor",1,,2,3,,,,1.0,,,,1.0,,,,1.0,2.0,,,1.0,,,65.0
7,"Merrett, Zach",13,3,16,29,,,,4.0,2.0,5.0,3.0,6.0,,2.0,,11.0,19.0,,,5.0,,1.0,76.0
3,"Parish, Darcy",2,2,18,20,,,,3.0,,,2.0,3.0,,3.0,,7.0,15.0,,,,,,76.0
50,"Polkinghorne, James",4,4,5,9,,,2.0,1.0,,1.0,1.0,2.0,,1.0,,3.0,5.0,1.0,,,,,79.0
27,"Redman, Mason",2,1,,2,,,,2.0,1.0,1.0,,,,,,1.0,1.0,1.0,,4.0,,,77.0
11,"Zaharakis, David",17,4,14,31,,1.0,,3.0,5.0,1.0,2.0,4.0,,,,7.0,25.0,,,1.0,,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,127,187,395,9,9.0,41.0,56.0,48.0,40.0,23.0,40.0,13.0,14.0,,116.0,286.0,11.0,10.0,54.0,5.0,8.0,
Opposition,Opposition,219,109,167,386,16,13.0,24.0,63.0,27.0,67.0,46.0,37.0,14.0,13.0,6.0,131.0,263.0,12.0,23.0,43.0,1.0,13.0,
