St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
22,"Begley, James",19y 37d,3 (1-0-2 33.33%),,←,
27,"Beveridge, Luke",29y 5d,118 (67-1-50 57.20%),107 (0.91),45 (24-0-21 53.33%),37 (0.82)
3,"Burke, Nathan",29y 203d,270 (123-2-145 45.93%),97 (0.36),←,
45,"Cranage, Sam",20y 123d,3 (2-0-1 66.67%),,←,
31,"Elliott, Tim",22y 350d,32 (17-0-15 53.13%),7 (0.22),←,
10,"Everitt, Peter",25y 117d,132 (66-1-65 50.38%),214 (1.62),←,
35,"Harvey, Robert",28y 7d,220 (113-2-105 51.82%),131 (0.60),←,
7,"Hayes, Lenny",19y 226d,16 (8-0-8 50.00%),5 (0.31),←,
24,"Heatley, Jason",27y 188d,56 (34-0-22 60.71%),156 (2.79),53 (31-0-22 58.49%),148 (2.79)
8,"Hudghton, Max",22y 360d,63 (34-0-29 53.97%),1 (0.02),←,
5,"Jones, Austinn",22y 334d,108 (53-0-55 49.07%),92 (0.85),←,
36,"Knowles, Brett",21y 107d,15 (6-0-9 40.00%),2 (0.13),←,
26,"McLaren, Joe",21y 260d,46 (20-0-26 43.48%),27 (0.59),←,
11,"Mitchell, Gavin",26y 243d,79 (35-0-44 44.30%),74 (0.94),43 (22-0-21 51.16%),56 (1.30)
1,"Peckett, Justin",26y 327d,137 (66-1-70 48.54%),13 (0.09),←,
28,"Ryan, Damien",22y 25d,50 (24-0-26 48.00%),7 (0.14),20 (10-0-10 50.00%),1 (0.05)
19,"Sziller, Steven",26y 256d,96 (51-0-45 53.13%),36 (0.38),←,
4,"Thompson, Andrew",26y 311d,67 (38-0-29 56.72%),48 (0.72),←,
15,"Wakelin, Darryl",25y 17d,97 (51-0-46 52.58%),8 (0.08),←,
12,"Wakelin, Shane",25y 16d,90 (41-1-48 46.11%),19 (0.21),←,
33,"Walton, Ben",19y 289d,18 (8-0-10 44.44%),13 (0.72),←,
20,"Young, Matthew",26y 345d,100 (53-0-47 53.00%),19 (0.19),79 (44-0-35 55.70%),13 (0.16)
Totals,Totals,24y 139d,1816 (911-8-897 50.17%),1076 (0.59),,
C,"Watson, Tim",38y 46d,22 (10-0-12 45.45%),,←,
