Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",24y 324d,75 (40-1-34 54.00%),18 (0.24),←,
5,"Boyd, Matthew",29y 365d,206 (98-2-106 48.06%),70 (0.34),←,
45,"Campbell, Tom",20y 298d,6 (0-0-6 0.00%),2 (0.33),←,
17,"Cooney, Adam",26y 331d,181 (93-2-86 51.93%),153 (0.85),←,
29,"Dickson, Tory",24y 335d,16 (3-0-13 18.75%),22 (1.38),←,
33,"Djerrkura, Nathan",23y 342d,24 (7-0-17 29.17%),8 (0.33),20 (5-0-15 25.00%),8 (0.40)
13,"Giansiracusa, Daniel",30y 168d,230 (104-4-122 46.09%),280 (1.22),←,
1,"Grant, Jarrad",23y 51d,49 (24-0-25 48.98%),56 (1.14),←,
16,"Griffen, Ryan",26y 30d,162 (84-1-77 52.16%),106 (0.65),←,
7,"Higgins, Shaun",24y 175d,105 (51-1-53 49.05%),114 (1.09),←,
30,"Howard, Christian",21y 160d,16 (3-0-13 18.75%),3 (0.19),←,
46,"Jong, Lin",19y 83d,3 (0-0-3 0.00%),1 (0.33),←,
37,"Markovic, Lukas",25y 234d,24 (7-0-17 29.17%),,←,
27,"Minson, Will",27y 137d,135 (69-1-65 51.48%),66 (0.49),←,
2,"Murphy, Robert",30y 78d,229 (100-4-125 44.54%),154 (0.67),←,
42,"Picken, Liam",26y 25d,86 (41-0-45 47.67%),28 (0.33),←,
23,"Roughead, Jordan",21y 297d,34 (14-0-20 41.18%),10 (0.29),←,
26,"Skinner, Zephaniah",23y 60d,7 (1-0-6 14.29%),5 (0.71),←,
14,"Smith, Clay",19y 107d,15 (3-0-12 20.00%),6 (0.40),←,
32,"Talia, Michael",19y 197d,3 (0-0-3 0.00%),1 (0.33),←,
3,"Wallis, Mitch",19y 307d,24 (6-0-18 25.00%),6 (0.25),←,
10,"Wood, Easton",22y 357d,41 (18-0-23 43.90%),5 (0.12),←,
Totals,Totals,24y 70d,1671 (766-16-889 45.84%),1114 (0.67),,
C,"McCartney, Brendan",51y 308d,21 (5-0-16 23.81%),,←,
