Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Barker, John",6,4,4,10,,,,1.0,,1.0,1.0,2.0,,,,2.0,9.0,,,2.0,,,
33,"Barlow, Kris",12,6,5,17,,1.0,,1.0,,6.0,1.0,2.0,1.0,,,5.0,12.0,1.0,,,2.0,,
32,"Brown, Campbell",8,5,5,13,,,,,,,1.0,1.0,1.0,1.0,,6.0,8.0,,,,2.0,,
17,"Chick, Daniel",6,2,6,12,1,,,5.0,1.0,2.0,2.0,1.0,1.0,,,10.0,3.0,2.0,2.0,,,,
25,"Clarke, Tim",3,1,3,6,,,,,,2.0,1.0,1.0,,,,,6.0,,1.0,1.0,,,
24,"Cox, Simon",11,6,4,15,2,1.0,,1.0,,4.0,1.0,1.0,2.0,,,5.0,9.0,,,,,,
9,"Crawford, Shane",12,3,6,18,,1.0,,1.0,1.0,4.0,3.0,5.0,1.0,1.0,,7.0,11.0,1.0,,2.0,1.0,,
34,"Graham, Mark",4,3,7,11,,,2.0,1.0,2.0,1.0,1.0,2.0,,,,3.0,8.0,,,8.0,,,
29,"Greene, Steven",8,2,6,14,,,,1.0,,3.0,2.0,2.0,1.0,,,4.0,6.0,,,,,,
3,"Hay, Jonathan",4,1,3,7,,,,1.0,3.0,,,,1.0,,,2.0,6.0,,,4.0,5.0,,
15,"Hodge, Luke",18,5,4,22,1,,,2.0,9.0,2.0,1.0,6.0,2.0,1.0,,10.0,15.0,1.0,,3.0,2.0,,
2,"Holland, Nick",7,5,5,12,2,,,1.0,,1.0,,1.0,,,,4.0,8.0,,1.0,,,,
8,"Johnson, Brett",3,1,6,9,,,,2.0,,1.0,3.0,3.0,1.0,1.0,,6.0,5.0,,,2.0,,,
37,"Lekkas, Angelo",11,6,11,22,2,1.0,,2.0,,4.0,1.0,3.0,2.0,1.0,,9.0,13.0,1.0,1.0,1.0,,,
12,"Lonie, Nathan",6,3,5,11,,,,,1.0,1.0,,2.0,,1.0,,4.0,8.0,,,,,,
20,"Rawlings, Jade",15,9,5,20,1,,,1.0,6.0,,2.0,3.0,1.0,2.0,,4.0,14.0,,1.0,3.0,,,
52,"Rehn, Shaun",5,2,5,10,,,16.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,,6.0,4.0,,,2.0,,,
16,"Ries, Nick",11,4,11,22,,1.0,,3.0,2.0,4.0,6.0,1.0,,,,12.0,10.0,,,2.0,,,
4,"Tallis, Rayden",5,2,3,8,,,,2.0,,2.0,2.0,1.0,,1.0,,2.0,6.0,,,2.0,1.0,,
23,"Thompson, Nathan",4,2,6,10,1,,4.0,3.0,2.0,1.0,4.0,1.0,,1.0,,7.0,3.0,,,1.0,,,
21,"Vandenberg, Richard",18,4,7,25,,,,5.0,,8.0,4.0,2.0,,1.0,,4.0,21.0,,,4.0,2.0,,
6,"Williams, Mark",3,,,3,,1.0,,,1.0,,1.0,1.0,,,,2.0,1.0,,,,2.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,180,76,117,297,10,8.0,22.0,35.0,29.0,48.0,40.0,44.0,16.0,13.0,,114.0,186.0,6.0,6.0,37.0,17.0,,
Opposition,Opposition,205,104,92,297,18,16.0,36.0,45.0,37.0,55.0,34.0,41.0,13.0,16.0,6.0,116.0,181.0,18.0,17.0,80.0,13.0,,
