Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",26y 279d,171 (74-0-97 43.27%),141 (0.82),←,
7,"Brown, Nathan",27y 45d,158 (68-3-87 43.99%),235 (1.49),21 (4-0-17 19.05%),29 (1.38)
9,"Campbell, Wayne",32y 185d,276 (121-1-154 44.02%),160 (0.58),←,
6,"Chaffey, Mark",27y 325d,144 (58-0-86 40.28%),32 (0.22),←,
24,"Coughlan, Mark",22y 341d,50 (15-0-35 30.00%),26 (0.52),←,
3,"Deledio, Brett",17y 343d,1 (0-0-1 0.00%),,←,
2,"Gaspar, Darren",28y 311d,196 (85-0-111 43.37%),23 (0.12),175 (78-0-97 44.57%),22 (0.13)
34,"Graham, Mark",32y 14d,224 (103-2-119 46.43%),62 (0.28),1 (0-0-1 0.00%),1 (1.00)
20,"Hall, Ray",24y 151d,70 (26-0-44 37.14%),25 (0.36),←,
31,"Hyde, Chris",22y 230d,31 (4-0-27 12.90%),5 (0.16),←,
23,"Jackson, Daniel",18y 336d,7 (0-0-7 0.00%),,←,
17,"Johnson, Kane",27y 12d,144 (66-0-78 45.83%),57 (0.40),40 (11-0-29 27.50%),13 (0.32)
39,"Kellaway, Andrew",29y 124d,142 (61-0-81 42.96%),23 (0.16),←,
13,"Knobel, Trent",24y 308d,55 (30-1-24 55.45%),8 (0.15),1 (0-0-1 0.00%),
27,"Krakouer, Andrew",22y 51d,57 (14-0-43 24.56%),55 (0.96),←,
35,"Newman, Chris",22y 313d,55 (14-0-41 25.45%),7 (0.13),←,
15,"Pettifer, Kayne",23y 64d,38 (14-0-24 36.84%),27 (0.71),←,
12,"Richardson, Matthew",30y 8d,195 (84-0-111 43.08%),583 (2.99),←,
8,"Roach, Tom",19y 206d,9 (3-0-6 33.33%),1 (0.11),←,
5,"Simmonds, Troy",26y 257d,105 (52-0-53 49.52%),66 (0.63),1 (0-0-1 0.00%),
32,"Tivendale, Greg",25y 342d,126 (49-0-77 38.89%),92 (0.73),←,
21,"Tuck, Shane",23y 93d,4 (0-0-4 0.00%),2 (0.50),←,
Totals,Totals,25y 114d,2258 (941-7-1310 41.67%),1630 (0.72),,
C,"Wallace, Terry",46y 104d,149 (79-2-68 53.69%),,1 (0-0-1 0.00%),
