Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",19,1.0,23,42,4.0,,,5.0,5.0,4.0,10.0,2.0,1.0,1.0,3.0,18.0,22,1.0,1.0,1.0,2.0,,90.0
11,"Bennell, Harley",14,1.0,13,27,2.0,,2.0,2.0,3.0,4.0,5.0,3.0,,1.0,,10.0,16,,,3.0,1.0,2.0,85.0
3,"Brennan, Jared",7,5.0,6,13,1.0,2.0,,3.0,,1.0,,1.0,1.0,,,7.0,6,2.0,2.0,,,1.0,86.0
28,"Caddy, Josh",10,3.0,3,13,1.0,1.0,1.0,3.0,2.0,7.0,1.0,1.0,1.0,,,5.0,8,,1.0,,,,76.0
12,"Day, Sam",4,3.0,2,6,1.0,1.0,,,,,,,1.0,,,4.0,2,1.0,1.0,1.0,,,86.0
40,"Hickey, Tom",1,3.0,10,11,,,12.0,2.0,,1.0,1.0,1.0,3.0,,,9.0,4,1.0,,5.0,,1.0,99.0
29,"Hine, Taylor",7,2.0,9,16,1.0,,,2.0,1.0,3.0,,3.0,,1.0,,3.0,12,,,2.0,,,94.0
42,"Horsley, Kyal",8,2.0,17,25,,,,3.0,1.0,3.0,5.0,3.0,,,,12.0,13,,,1.0,,,68.0
7,"Hunt, Karmichael",6,1.0,15,21,,,,3.0,1.0,5.0,3.0,1.0,2.0,,,8.0,14,,,1.0,,,61.0
36,"Iles, Sam",16,5.0,4,20,,,,3.0,9.0,3.0,,2.0,2.0,1.0,,7.0,13,,,4.0,2.0,,91.0
32,"Matera, Brandon",14,10.0,7,21,1.0,1.0,,1.0,3.0,1.0,2.0,1.0,,1.0,,2.0,17,,1.0,,1.0,,89.0
18,"McKenzie, Trent",6,1.0,9,15,,,,2.0,2.0,2.0,1.0,1.0,3.0,,,6.0,8,,,1.0,1.0,,73.0
43,"Patrick, Liam",9,4.0,9,18,1.0,2.0,,3.0,,3.0,,3.0,1.0,,,7.0,11,,,,2.0,,83.0
35,"Rischitelli, Michael",10,5.0,10,20,,1.0,,5.0,4.0,1.0,1.0,,1.0,,,5.0,15,1.0,,1.0,,1.0,81.0
8,"Russell, Luke",10,4.0,6,16,,,,2.0,1.0,3.0,,3.0,,,,3.0,13,,,2.0,1.0,,90.0
37 ↑,"Sexton, Alex",5,1.0,2,7,,,,1.0,,2.0,,1.0,1.0,,,6.0,3,,,1.0,,,33.0
2,"Smith, Zac",4,6.0,13,17,,,22.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,,9.0,8,1.0,,1.0,,,87.0
25,"Stanley, Danny",14,6.0,13,27,,,,4.0,1.0,5.0,2.0,2.0,1.0,,,7.0,20,,1.0,,1.0,2.0,91.0
48 ↓,"Tape, Seb",3,1.0,1,4,,,,2.0,2.0,,,,,,,,3,,,4.0,,,63.0
16,"Thompson, Rory",5,3.0,3,8,,,,3.0,3.0,,,,2.0,,,6.0,3,1.0,,8.0,,,85.0
14,"Warnock, Matthew",4,1.0,7,11,,,1.0,2.0,1.0,1.0,,6.0,,3.0,,5.0,6,1.0,,8.0,,,100.0
38,"Wilkinson, Joel",1,,6,7,,,,4.0,1.0,,,5.0,,5.0,,2.0,3,,,1.0,,,89.0
Totals,Totals,177,68.0,188,365,12.0,8.0,38.0,56.0,41.0,51.0,34.0,41.0,21.0,14.0,3.0,141.0,220,9.0,7.0,45.0,11.0,7.0,
Opposition,Opposition,245,113.0,155,400,11.0,21.0,34.0,66.0,38.0,64.0,38.0,47.0,14.0,21.0,3.0,143.0,253,16.0,12.0,47.0,14.0,8.0,
