Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",24y 170d,97 (52-0-45 53.61%),48 (0.49),←,
29,"Beaumont, Simon",23y 245d,53 (30-0-23 56.60%),40 (0.75),←,
21,"Bradley, Craig",35y 296d,306 (185-2-119 60.78%),210 (0.69),←,
20,"Brown, Fraser",28y 362d,162 (93-1-68 57.72%),92 (0.57),←,
16,"Camporeale, Scott",24y 4d,99 (61-0-38 61.62%),91 (0.92),←,
34,"De Iulio, Ron",27y 122d,103 (60-0-43 58.25%),71 (0.69),←,
31,"Fletcher, Simon",20y 363d,5 (3-0-2 60.00%),3 (0.60),←,
36,"Hamill, Aaron",21y 360d,62 (29-0-33 46.77%),62 (1.00),←,
9,"Hickmott, Adrian",27y 138d,103 (65-0-38 63.11%),45 (0.44),53 (33-0-20 62.26%),21 (0.40)
12,"Lappin, Matthew",23y 179d,74 (38-1-35 52.03%),50 (0.68),19 (10-0-9 52.63%),24 (1.26)
22,"Manton, Glenn",26y 75d,117 (68-0-49 58.12%),33 (0.28),96 (57-0-39 59.38%),29 (0.30)
3,"Massie, Kris",19y 77d,17 (11-0-6 64.71%),8 (0.47),←,
5,"McKay, Andrew",29y 32d,148 (90-1-57 61.15%),22 (0.15),←,
18,"Murphy, Justin",23y 113d,84 (47-0-37 55.95%),82 (0.98),72 (38-0-34 52.78%),73 (1.01)
15,"Nelson, Ben",22y 204d,23 (12-0-11 52.17%),4 (0.17),←,
19,"Pearce, Brad",27y 364d,78 (44-0-34 56.41%),151 (1.94),76 (44-0-32 57.89%),150 (1.97)
7,"Ratten, Brett",28y 35d,183 (106-0-77 57.92%),55 (0.30),←,
14,"Sexton, Michael",28y 163d,188 (111-1-76 59.31%),22 (0.12),←,
1,"Silvagni, Stephen",32y 76d,266 (167-1-98 62.97%),180 (0.68),←,
6,"Vance, Murray",19y 125d,3 (2-0-1 66.67%),1 (0.33),←,
30,"White, Adam",23y 218d,40 (21-0-19 52.50%),21 (0.52),←,
8,"Whitnall, Lance",19y 357d,60 (29-0-31 48.33%),105 (1.75),←,
Totals,Totals,25y 136d,2271 (1324-7-940 58.30%),1396 (0.61),,
C,"Parkin, David",56y 337d,487 (286-2-199 58.93%),,324 (199-2-123 61.73%),
