Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Betts, Eddie",8,1,5,13,2,3.0,,1.0,2.0,,4.0,2.0,,1.0,,10.0,3.0,,1.0,,,1.0,84.0
16,"Brown, Luke",8,3,5,13,,,,4.0,1.0,2.0,,,,,,3.0,10.0,,,1.0,,,82.0
42,"Cameron, Charlie",5,1,1,6,,2.0,,4.0,1.0,3.0,,2.0,,1.0,,3.0,4.0,,,1.0,,1.0,73.0
32,"Dangerfield, Patrick",15,3,11,26,,1.0,2.0,3.0,1.0,4.0,4.0,4.0,2.0,,,15.0,14.0,1.0,,1.0,1.0,1.0,91.0
26,"Douglas, Richard",12,2,10,22,1,,1.0,7.0,,6.0,3.0,2.0,2.0,1.0,,11.0,11.0,,1.0,2.0,,1.0,76.0
24 ↓,"Jacobs, Sam",5,,,5,,,25.0,1.0,,1.0,2.0,,,,,2.0,2.0,,,3.0,,,62.0
10,"Jaensch, Matthew",18,7,11,29,1,,,2.0,6.0,2.0,1.0,1.0,1.0,,,9.0,19.0,,,3.0,2.0,,84.0
4,"Jenkins, Josh",10,2,4,14,2,2.0,13.0,1.0,2.0,3.0,2.0,4.0,1.0,,,7.0,7.0,1.0,1.0,1.0,2.0,,96.0
17,"Kerridge, Sam",6,,4,10,,1.0,,5.0,1.0,2.0,4.0,3.0,1.0,2.0,,6.0,3.0,,,1.0,,,96.0
29,"Laird, Rory",8,3,8,16,1,,,2.0,2.0,1.0,2.0,3.0,1.0,,,6.0,10.0,,1.0,3.0,,,80.0
31,"Lyons, Jarryd",12,4,6,18,1,1.0,,3.0,,3.0,2.0,1.0,,1.0,,11.0,6.0,1.0,2.0,,,,82.0
14,"Mackay, David",11,3,4,15,1,,,10.0,6.0,1.0,2.0,2.0,2.0,1.0,,7.0,7.0,1.0,,2.0,,,85.0
36,"Martin, Brodie",9,6,6,15,,,,1.0,1.0,,3.0,,,,,8.0,9.0,1.0,,2.0,,,75.0
22,"Otten, Andy",5,5,6,11,,,,4.0,,3.0,,,,,,2.0,10.0,,,7.0,,1.0,82.0
1,"Podsiadly, James",17,8,2,19,1,,,2.0,4.0,3.0,,2.0,1.0,2.0,,9.0,10.0,2.0,1.0,5.0,,1.0,89.0
25,"Rutten, Ben",6,3,4,10,,,,1.0,,,,1.0,1.0,1.0,,3.0,7.0,,,6.0,,,92.0
9,"Sloane, Rory",15,6,14,29,,,,6.0,5.0,6.0,8.0,4.0,1.0,1.0,,22.0,9.0,2.0,,5.0,2.0,3.0,87.0
33,"Smith, Brodie",18,6,12,30,1,,,3.0,9.0,5.0,1.0,1.0,,,1.0,6.0,20.0,1.0,,2.0,1.0,1.0,86.0
12,"Talia, Daniel",7,4,5,12,,,,3.0,4.0,,,,,,,6.0,7.0,1.0,,16.0,,,96.0
5,"Thompson, Scott",15,2,11,26,,,,1.0,1.0,2.0,7.0,6.0,2.0,1.0,,12.0,13.0,,,,,,87.0
13,"Walker, Taylor",16,10,6,22,5,1.0,,,,8.0,,2.0,1.0,2.0,3.0,10.0,12.0,2.0,4.0,1.0,,2.0,92.0
11 ↑,"Wright, Matthew",9,3,3,12,,,,1.0,2.0,2.0,1.0,,3.0,,,5.0,7.0,,,,,1.0,23.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,235,82,138,373,16,13.0,41.0,65.0,48.0,57.0,46.0,40.0,19.0,14.0,4.0,173.0,200.0,13.0,11.0,62.0,8.0,13.0,
Opposition,Opposition,193,61,159,352,11,11.0,44.0,77.0,32.0,60.0,39.0,51.0,14.0,19.0,2.0,154.0,194.0,9.0,5.0,66.0,9.0,8.0,
