Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",26y 175d,124 (74-2-48 60.48%),33 (0.27),←,
42,"Bevan, Paul",24y 231d,97 (56-2-39 58.76%),24 (0.25),←,
14,"Bird, Craig",20y 115d,27 (14-1-12 53.70%),10 (0.37),←,
6,"Bolton, Craig",28y 350d,182 (108-2-72 59.89%),25 (0.14),153 (91-2-60 60.13%),15 (0.10)
24,"Bolton, Jude",29y 62d,219 (120-3-96 55.48%),102 (0.47),←,
32,"Buchanan, Amon",26y 218d,113 (65-2-46 58.41%),56 (0.50),←,
37,"Goodes, Adam",29y 128d,238 (131-3-104 55.67%),242 (1.02),←,
39,"Grundy, Heath",22y 348d,32 (19-0-13 59.38%),18 (0.56),←,
1,"Hall, Barry",32y 97d,245 (125-3-117 51.63%),595 (2.43),157 (91-2-64 58.60%),451 (2.87)
15,"Jack, Kieren",21y 322d,33 (17-1-15 53.03%),16 (0.48),←,
16,"Jolly, Darren",27y 191d,152 (82-2-68 54.61%),63 (0.41),104 (62-2-40 60.58%),52 (0.50)
31,"Kirk, Brett",32y 203d,203 (114-3-86 56.90%),77 (0.38),←,
29,"Mattner, Martin",26y 283d,130 (77-1-52 59.62%),23 (0.18),32 (17-1-14 54.69%),9 (0.28)
3,"McVeigh, Jarrad",24y 39d,113 (65-2-46 58.41%),81 (0.72),←,
7,"Meredith, Brett",20y 116d,7 (4-0-3 57.14%),5 (0.71),←,
33,"Moore, Jarred",23y 71d,39 (23-1-15 60.26%),34 (0.87),←,
5,"OKeefe, Ryan",28y 112d,172 (99-2-71 58.14%),182 (1.06),←,
19,"OLoughlin, Michael",32y 85d,289 (167-4-118 58.48%),503 (1.74),←,
25,"Richards, Ted",26y 125d,111 (63-2-46 57.66%),29 (0.26),78 (44-2-32 57.69%),10 (0.13)
30,"Roberts-Thomson, Lewis",25y 250d,106 (65-1-40 61.79%),12 (0.11),←,
2,"Shaw, Rhyce",27y 212d,102 (52-0-50 50.98%),22 (0.22),8 (4-0-4 50.00%),2 (0.25)
18,"White, Jesse",21y 127d,8 (3-1-4 43.75%),3 (0.38),←,
Totals,Totals,26y 109d,2742 (1543-38-1161 56.27%),2155 (0.79),,
C,"Roos, Paul",45y 323d,164 (98-2-64 60.37%),,←,
