Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
14,"Bird, Craig",25y 138d,119 (72-2-45 61.34%),51 (0.43),←,
7,"Cunningham, Harry",20y 184d,17 (12-0-5 70.59%),15 (0.88),←,
19,"Derickx, Tom",26y 183d,12 (9-0-3 75.00%),5 (0.42),10 (8-0-2 80.00%),5 (0.50)
23,"Franklin, Lance",27y 129d,192 (116-1-75 60.68%),606 (3.16),10 (7-0-3 70.00%),26 (2.60)
37,"Goodes, Adam",34y 151d,337 (191-5-141 57.42%),416 (1.23),←,
39,"Grundy, Heath",28y 6d,150 (90-2-58 60.67%),23 (0.15),←,
4,"Hannebery, Dan",23y 104d,112 (71-2-39 64.29%),50 (0.45),←,
15,"Jack, Kieren",26y 345d,149 (87-3-59 59.40%),112 (0.75),←,
32,"Jetta, Lewis",25y 35d,89 (57-2-30 65.17%),79 (0.89),←,
12,"Kennedy, Josh",25y 353d,122 (75-2-45 62.30%),74 (0.61),109 (70-2-37 65.14%),70 (0.64)
11,"Laidler, Jeremy",24y 307d,36 (23-1-12 65.28%),5 (0.14),10 (8-0-2 80.00%),3 (0.30)
44,"Lloyd, Jake",20y 261d,7 (7-0-0 100.00%),3 (0.43),←,
9,"Malceski, Nick",29y 297d,162 (105-2-55 65.43%),63 (0.39),←,
21,"McGlynn, Ben",28y 306d,135 (79-2-54 59.26%),149 (1.10),91 (56-2-33 62.64%),121 (1.33)
3,"McVeigh, Jarrad",29y 62d,230 (138-4-88 60.87%),165 (0.72),←,
26,"Parker, Luke",21y 226d,68 (44-1-23 65.44%),49 (0.72),←,
24,"Rampe, Dane",24y 6d,34 (22-1-11 66.18%),3 (0.09),←,
20,"Reid, Sam",22y 163d,63 (43-2-18 69.84%),67 (1.06),←,
25,"Richards, Ted",31y 148d,217 (129-4-84 60.37%),32 (0.15),184 (110-4-70 60.87%),13 (0.07)
2,"Shaw, Rhyce",32y 235d,204 (112-1-91 55.15%),43 (0.21),110 (64-1-45 58.64%),23 (0.21)
40,"Smith, Nick",25y 361d,109 (66-2-41 61.47%),9 (0.08),←,
8,"Tippett, Kurt",27y 31d,120 (65-0-55 54.17%),235 (1.96),16 (12-0-4 75.00%),47 (2.94)
Totals,Totals,26y 167d,2684 (1613-39-1032 60.10%),2254 (0.84),,
C,"Longmire, John",43y 159d,85 (56-2-27 67.06%),,←,
