Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Amon, Karl",14,5,5,19,1,1.0,,3.0,,5.0,,2.0,,,,,19.0,,,1.0,,1.0,81.0
10,"Boak, Travis",16,3,15,31,,1.0,,3.0,1.0,7.0,7.0,1.0,,,2.0,15.0,17.0,,1.0,,,,77.0
18,"Butters, Zak",5,2,15,20,1,,,2.0,,2.0,2.0,,,,,11.0,9.0,1.0,1.0,,,2.0,84.0
33,"Byrne-Jones, Darcy",7,1,7,14,,,,5.0,,5.0,3.0,2.0,,,,6.0,9.0,,,1.0,,,89.0
17,"Clurey, Tom",3,3,4,7,,,,1.0,1.0,,,,1.0,,,4.0,3.0,1.0,,3.0,,,85.0
22,"Dixon, Charlie",10,5,4,14,2,4.0,5.0,1.0,,,1.0,4.0,3.0,1.0,,10.0,4.0,3.0,3.0,3.0,,1.0,94.0
21,"Duursma, Xavier",5,1,7,12,,1.0,,3.0,,2.0,,2.0,,,,2.0,10.0,,,1.0,,1.0,82.0
24,"Farrell, Kane",3,1,7,10,,1.0,,4.0,,2.0,,3.0,,,,3.0,7.0,,1.0,,,,87.0
19,"Georgiades, Mitch",3,1,4,7,,,,4.0,,1.0,,1.0,1.0,1.0,,4.0,4.0,,,,,1.0,75.0
9,"Gray, Robbie",9,2,13,22,3,,,2.0,,3.0,2.0,3.0,,2.0,1.0,7.0,20.0,,,3.0,,1.0,87.0
8,"Hartlett, Hamish",8,,8,16,,,,6.0,1.0,3.0,2.0,2.0,3.0,,,12.0,4.0,,,,,,85.0
5,"Houston, Dan",13,3,4,17,1,,,2.0,4.0,3.0,,4.0,,,,6.0,10.0,1.0,,2.0,,1.0,84.0
1,"Jonas, Tom",8,5,,8,,,,,2.0,1.0,,1.0,,,,2.0,4.0,2.0,,5.0,,,95.0
38,"Ladhams, Peter",6,5,6,12,2,,11.0,6.0,,1.0,,2.0,1.0,1.0,,10.0,3.0,4.0,2.0,2.0,,,74.0
40,"Lienert, Jarrod",11,2,,11,,,,2.0,3.0,3.0,,,,,,2.0,8.0,,,5.0,1.0,,83.0
29,"Lycett, Scott",3,2,6,9,,,15.0,2.0,,,1.0,1.0,2.0,,,4.0,6.0,,,2.0,,,69.0
12,"McKenzie, Trent",3,2,,3,,1.0,,,,,,2.0,,1.0,,,3.0,,,2.0,,,86.0
2,"Powell-Pepper, Sam",9,1,9,18,,,,5.0,,5.0,6.0,9.0,3.0,3.0,,14.0,6.0,,1.0,2.0,,,78.0
11,"Rockliff, Tom",12,1,8,20,1,1.0,,5.0,1.0,1.0,6.0,3.0,3.0,1.0,,10.0,9.0,,1.0,,,,79.0
50,"Sutcliffe, Cam",4,2,7,11,,1.0,,2.0,,1.0,,2.0,,,,4.0,6.0,,1.0,,,1.0,86.0
16,"Wines, Ollie",11,1,17,28,1,,,11.0,,7.0,10.0,,4.0,,3.0,22.0,9.0,,,3.0,,,75.0
36,"Woodcock, Boyd",7,2,5,12,1,1.0,,,,3.0,,1.0,1.0,1.0,,7.0,6.0,,1.0,1.0,1.0,,64.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,170,50,151,321,13,15.0,31.0,69.0,13.0,55.0,40.0,45.0,22.0,11.0,6.0,155.0,176.0,12.0,12.0,36.0,2.0,9.0,
Opposition,Opposition,140,47,101,241,11,6.0,36.0,70.0,39.0,24.0,22.0,52.0,11.0,22.0,,111.0,125.0,7.0,5.0,37.0,3.0,6.0,
