Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Acres, Blake",4,4,13,17,,,,4.0,1.0,,3.0,,,,,6.0,12.0,,,2.0,,,82.0
11,"Aish, James",9,3,9,18,,,,2.0,1.0,1.0,2.0,3.0,,,,5.0,13.0,,,,,,88.0
41,"Banfield, Bailey",3,2,3,6,,,,3.0,,1.0,,1.0,2.0,,,5.0,3.0,,,,,,80.0
34,"Bewley, Brett",8,3,8,16,,,,2.0,1.0,2.0,1.0,,,,,6.0,10.0,,,,,1.0,83.0
8,"Brayshaw, Andrew",7,1,10,17,,,,7.0,1.0,3.0,1.0,2.0,1.0,,,8.0,9.0,,,1.0,,,86.0
5,"Cerra, Adam",6,,10,16,,,,6.0,,1.0,3.0,3.0,2.0,1.0,,6.0,10.0,,,1.0,,1.0,74.0
33,"Colyer, Travis",6,2,1,7,,,,,,2.0,,,,,,2.0,6.0,,,1.0,,,70.0
36,"Cox, Brennan",9,3,7,16,,,,3.0,5.0,1.0,,1.0,2.0,1.0,,6.0,11.0,,,6.0,,,98.0
4,"Darcy, Sean",1,1,5,6,,,16.0,,,,2.0,3.0,,3.0,,4.0,2.0,,,3.0,,,86.0
44,"Duman, Taylin",8,3,3,11,,,,2.0,2.0,1.0,,2.0,1.0,1.0,,3.0,6.0,,,5.0,,,78.0
43,"Frederick, Michael",5,3,5,10,1,,,,,4.0,,2.0,,,,4.0,7.0,1.0,,,,,73.0
32,"Hill, Stephen",10,6,4,14,,,,,2.0,2.0,,2.0,,,,5.0,10.0,1.0,,1.0,,,78.0
15,"Hughes, Ethan",6,6,5,11,,,,,3.0,,,1.0,,1.0,,5.0,5.0,1.0,,3.0,,,73.0
37,"Lobb, Rory",9,7,1,10,2,1.0,6.0,1.0,1.0,1.0,,3.0,,1.0,,8.0,4.0,4.0,3.0,1.0,,,97.0
16,"Mundy, David",3,1,11,14,,,,,,,2.0,3.0,,1.0,,5.0,9.0,,,1.0,,,60.0
13,"Ryan, Luke",15,5,4,19,,,,1.0,5.0,,2.0,2.0,,1.0,,4.0,9.0,,,9.0,,,100.0
28,"Schultz, Lachie",4,2,3,7,,,,1.0,,1.0,,3.0,,1.0,,3.0,5.0,,,,,,69.0
22,"Serong, Caleb",4,,6,10,,,,2.0,,1.0,3.0,2.0,,,,7.0,4.0,,,1.0,,,68.0
20,"Taberner, Matthew",11,7,3,14,2,,,1.0,2.0,,,4.0,2.0,1.0,,7.0,6.0,3.0,3.0,3.0,,,100.0
18,"Tucker, Darcy",4,,3,7,,,,5.0,,2.0,1.0,1.0,,,,3.0,5.0,,,,,,82.0
10,"Walters, Michael",11,4,7,18,,,,4.0,2.0,2.0,3.0,2.0,2.0,1.0,,6.0,14.0,,,3.0,,2.0,89.0
14,"Wilson, Nathan",11,5,3,14,,,,1.0,5.0,1.0,,1.0,1.0,,,5.0,8.0,,,2.0,2.0,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,154,68,124,278,5,2.0,22.0,45.0,31.0,26.0,23.0,41.0,13.0,13.0,,113.0,168.0,10.0,6.0,43.0,2.0,4.0,
Opposition,Opposition,210,111,115,325,9,8.0,25.0,47.0,21.0,41.0,28.0,31.0,13.0,13.0,6.0,121.0,209.0,14.0,7.0,52.0,5.0,4.0,
