North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",28y 77d,169 (90-1-78 53.55%),198 (1.17),←,
11,"Archer, Glenn",23y 140d,91 (55-0-36 60.44%),64 (0.70),←,
14,"Armstrong, Matt",29y 163d,173 (80-0-93 46.24%),89 (0.51),41 (28-0-13 68.29%),18 (0.44)
26,"Bell, Peter",20y 163d,19 (12-0-7 63.16%),21 (1.11),17 (12-0-5 70.59%),19 (1.12)
12,"Blakey, John",30y 18d,219 (105-0-114 47.95%),69 (0.32),84 (53-0-31 63.10%),31 (0.37)
16,"Capuano, Mathew",20y 344d,30 (20-0-10 66.67%),11 (0.37),←,
18,"Carey, Wayne",25y 76d,142 (84-0-58 59.15%),375 (2.64),←,
25,"Daniltchenko, Jason",20y 344d,24 (16-0-8 66.67%),15 (0.63),←,
6,"Fairley, Ian",31y 328d,212 (112-2-98 53.30%),148 (0.70),←,
17,"Freeborn, Glenn",23y 187d,25 (17-0-8 68.00%),13 (0.52),←,
34,"King, David",24y 157d,60 (39-0-21 65.00%),13 (0.22),←,
7,"Laidley, Dani",29y 137d,134 (81-1-52 60.82%),14 (0.10),82 (52-0-30 63.41%),3 (0.04)
4,"Martyn, Mick",27y 346d,170 (93-1-76 55.00%),14 (0.08),←,
31,"McKernan, Corey",22y 236d,65 (44-0-21 67.69%),72 (1.11),←,
22,"Roberts, Mark",31y 44d,158 (77-0-81 48.73%),131 (0.83),81 (51-0-30 62.96%),112 (1.38)
3,"Rock, Anthony",25y 317d,131 (78-0-53 59.54%),108 (0.82),←,
2,"Schwass, Wayne",27y 258d,158 (85-0-73 53.80%),88 (0.56),←,
8,"Scott, Robert",27y 163d,175 (104-1-70 59.71%),190 (1.09),43 (29-0-14 67.44%),26 (0.60)
24,"Sholl, Craig",28y 225d,145 (82-0-63 56.55%),42 (0.29),←,
37,"Simpson, Adam",20y 177d,21 (16-0-5 76.19%),14 (0.67),←,
10,"Stevens, Anthony",25y 40d,125 (73-0-52 58.40%),61 (0.49),←,
Totals,Totals,25y 344d,2446 (1363-6-1077 55.72%),1750 (0.72),,
C,"Pagan, Denis",48y 322d,89 (57-0-32 64.04%),,←,
