Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Brogan, Dean",3,,7,10,,,8.0,1.0,,1.0,2.0,3.0,2.0,1.0,,6.0,4.0,,,2.0,,,88.0
25,"Cassisi, Domenic",7,4,8,15,,,,3.0,2.0,1.0,,2.0,,,,4.0,10.0,,,,,,95.0
26,"Cochrane, Stuart",5,3,6,11,,,,1.0,2.0,2.0,1.0,1.0,1.0,,,4.0,7.0,,,,,1.0,37.0
35,"Cornes, Chad",8,4,6,14,,1.0,,2.0,4.0,1.0,,2.0,,,,5.0,9.0,,,4.0,,,68.0
18,"Cornes, Kane",18,5,5,23,1,,,4.0,,5.0,3.0,4.0,2.0,3.0,,8.0,17.0,,,,,,91.0
17,"Dew, Stuart",13,4,3,16,3,,,3.0,7.0,7.0,2.0,1.0,,,,3.0,12.0,,1.0,4.0,,,93.0
33,"Ebert, Brett",10,4,,10,2,,,1.0,,4.0,,2.0,,,,5.0,5.0,1.0,1.0,,,,100.0
10,"Francou, Josh",3,,5,8,,,,2.0,1.0,,4.0,5.0,,4.0,,6.0,1.0,,,,,,79.0
38,"James, Roger",10,3,2,12,,,,3.0,2.0,3.0,1.0,4.0,1.0,3.0,,6.0,6.0,,,,,2.0,63.0
29,"Kingsley, Adam",11,4,6,17,1,,,3.0,6.0,3.0,4.0,3.0,1.0,1.0,,7.0,11.0,1.0,,4.0,1.0,1.0,73.0
5,"Lade, Brendon",4,2,5,9,,,6.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,,5.0,4.0,1.0,,2.0,,1.0,76.0
3,"Montgomery, Brett",12,9,8,20,,,,1.0,4.0,1.0,1.0,3.0,1.0,1.0,,7.0,14.0,2.0,,3.0,1.0,,100.0
36,"Pettigrew, Michael",3,1,5,8,,,,1.0,3.0,,,2.0,,1.0,,2.0,6.0,,,5.0,,,85.0
27,"Poulton, Jared",3,,1,4,,,1.0,2.0,,,1.0,,,,,,4.0,,,2.0,,,45.0
1,"Primus, Matthew",2,2,5,7,,,12.0,2.0,1.0,,3.0,2.0,3.0,1.0,,4.0,4.0,,,,,,77.0
12,"Shattock, Aaron",8,3,3,11,1,,1.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,,3.0,8.0,,,2.0,,,61.0
16,"Tredrea, Warren",7,3,1,8,,2.0,,1.0,,3.0,,3.0,2.0,1.0,,4.0,4.0,,1.0,2.0,,,100.0
2,"Wakelin, Darryl",6,5,3,9,,,,3.0,2.0,,,3.0,1.0,1.0,,5.0,4.0,1.0,,7.0,,,100.0
42,"Walsh, Peter",12,6,8,20,,1.0,,1.0,4.0,2.0,1.0,1.0,,1.0,,8.0,12.0,1.0,,4.0,1.0,,100.0
4,"Wanganeen, Gavin",13,5,6,19,,,,,3.0,1.0,1.0,5.0,1.0,,,7.0,12.0,,,1.0,1.0,,100.0
24,"White, Damon",3,7,5,8,,1.0,,1.0,,1.0,,2.0,,,,1.0,7.0,,1.0,,,,81.0
21,"Wilson, Michael",9,4,9,18,,,,,6.0,,,,,,,4.0,12.0,,,3.0,1.0,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,170,78,107,277,8,8.0,28.0,38.0,52.0,38.0,28.0,52.0,18.0,21.0,,104.0,173.0,7.0,4.0,45.0,5.0,5.0,
Opposition,Opposition,223,111,131,354,18,16.0,25.0,35.0,31.0,67.0,36.0,37.0,21.0,18.0,6.0,109.0,239.0,9.0,15.0,44.0,25.0,12.0,
