Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",8,5,7,15,1,,,8.0,2.0,3.0,3.0,1.0,,,,5.0,10.0,,1.0,1.0,3.0,,90.0
3,"Bartel, Jimmy",7,2,8,15,,1.0,,5.0,1.0,2.0,3.0,1.0,2.0,1.0,,9.0,6.0,,,1.0,,,83.0
35,"Chapman, Paul",6,4,4,10,1,1.0,,2.0,,3.0,1.0,1.0,,1.0,,3.0,6.0,,,1.0,,,82.0
11,"Corey, Joel",10,5,6,16,1,,,2.0,3.0,1.0,2.0,3.0,,3.0,,8.0,9.0,2.0,1.0,2.0,2.0,,94.0
7,"Graham, Ben",3,1,5,8,,,1.0,2.0,,2.0,1.0,1.0,,,,4.0,4.0,,,,,,89.0
2,"Harley, Tom",8,5,1,9,,,,1.0,2.0,1.0,,,1.0,,,2.0,7.0,1.0,,2.0,,,100.0
8,"Haynes, David",3,6,6,9,,,,,,2.0,,,,,,2.0,7.0,1.0,,,,,63.0
41,"Hunt, Josh",4,1,10,14,,,,4.0,4.0,1.0,2.0,2.0,1.0,,,6.0,8.0,,,3.0,,,97.0
20,"Johnson, Steve",16,7,5,21,2,2.0,,1.0,1.0,7.0,3.0,8.0,,3.0,,7.0,15.0,1.0,1.0,3.0,,,94.0
1,"King, Steven",7,4,5,12,,,24.0,3.0,2.0,2.0,4.0,4.0,1.0,4.0,,6.0,6.0,1.0,,6.0,,1.0,79.0
18,"Kingsley, Kent",3,2,2,5,2,1.0,,2.0,,,,4.0,1.0,2.0,,3.0,2.0,1.0,2.0,2.0,,,100.0
36,"Koulouriotis, Paul",7,4,5,12,,,,3.0,,4.0,1.0,2.0,1.0,1.0,,5.0,8.0,,,2.0,1.0,,58.0
45,"Ling, Cameron",14,7,10,24,1,,,,1.0,4.0,1.0,2.0,,1.0,,7.0,17.0,2.0,2.0,,2.0,1.0,100.0
39,"Milburn, Darren",11,9,15,26,,,1.0,1.0,4.0,3.0,3.0,1.0,,,,11.0,15.0,1.0,,2.0,1.0,2.0,100.0
32,"Moloney, Brent",8,1,2,10,,1.0,,3.0,,3.0,1.0,3.0,1.0,1.0,,3.0,7.0,,,1.0,,,53.0
21,"Mooney, Cameron",7,4,3,10,,,3.0,,6.0,,,3.0,,2.0,,,9.0,,,3.0,1.0,,94.0
22,"Playfair, Henry",4,6,4,8,,,,1.0,3.0,,1.0,4.0,,1.0,,1.0,7.0,,,3.0,,,65.0
15,"Riccardi, Peter",12,4,7,19,,,,2.0,1.0,3.0,,2.0,,,,4.0,15.0,,,1.0,4.0,1.0,68.0
27,"Sanderson, Brenton",3,3,7,10,,,,,2.0,,1.0,1.0,,,,2.0,8.0,,,4.0,,1.0,69.0
30,"Scarlett, Matthew",5,3,4,9,,,,,3.0,,,3.0,1.0,,,3.0,6.0,,,5.0,,,100.0
6,"Spriggs, David",5,1,6,11,,,,2.0,3.0,1.0,3.0,2.0,1.0,,,7.0,4.0,,,1.0,,1.0,45.0
40,"Wojcinski, David",4,,3,7,1,,,1.0,1.0,2.0,,2.0,,2.0,,2.0,5.0,,,2.0,,,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,155,84,125,280,9,8.0,29.0,43.0,39.0,44.0,30.0,50.0,10.0,22.0,,100.0,181.0,10.0,7.0,45.0,14.0,7.0,
Opposition,Opposition,197,87,95,292,18,9.0,34.0,47.0,31.0,55.0,42.0,29.0,22.0,10.0,,128.0,168.0,16.0,12.0,38.0,17.0,8.0,
