Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
20,"Bowden, Patrick",21y 287d,13 (1-0-12 7.69%),14 (1.08),←,
42,"Boyd, Matthew",20y 264d,2 (0-0-2 0.00%),,←,
17,"Brown, Nathan",25y 97d,123 (62-2-59 51.22%),171 (1.39),←,
16,"Croft, Matthew",30y 81d,173 (92-4-77 54.34%),58 (0.34),←,
14,"Darcy, Luke",27y 310d,163 (81-3-79 50.61%),115 (0.71),←,
28,"Dimattina, Paul",28y 177d,118 (61-1-56 52.12%),54 (0.46),←,
10,"Eagleton, Nathan",24y 189d,117 (56-3-58 49.15%),90 (0.77),61 (30-1-30 50.00%),45 (0.74)
4,"Garlick, Simon",28y 38d,162 (83-2-77 51.85%),127 (0.78),118 (59-2-57 50.85%),100 (0.85)
13,"Giansiracusa, Daniel",21y 68d,42 (15-1-26 36.90%),42 (1.00),←,
9,"Gilbee, Lindsay",21y 314d,29 (13-0-16 44.83%),11 (0.38),←,
8,"Hahn, Mitch",22y 8d,37 (17-0-20 45.95%),8 (0.22),←,
22,"Harrison, Ben",28y 121d,123 (58-1-64 47.56%),48 (0.39),47 (20-1-26 43.62%),9 (0.19)
6,"Johnson, Brad",26y 304d,197 (97-4-96 50.25%),240 (1.22),←,
36,"Lake, Brian",21y 80d,4 (0-0-4 0.00%),3 (0.75),←,
29,"McGuinness, Kieran",19y 314d,10 (2-1-7 25.00%),5 (0.50),←,
23,"McMahon, Jordan",19y 356d,26 (6-1-19 25.00%),18 (0.69),←,
2,"Murphy, Robert",20y 343d,46 (19-1-26 42.39%),11 (0.24),←,
15,"Power, Sam",19y 320d,13 (3-0-10 23.08%),4 (0.31),←,
30,"Robbins, Matthew",26y 10d,61 (29-1-31 48.36%),16 (0.26),54 (25-1-28 47.22%),16 (0.30)
34,"Skipper, Wayde",20y 78d,5 (0-0-5 0.00%),,←,
5,"Smith, Rohan",29y 352d,221 (112-4-105 51.58%),207 (0.94),←,
7,"West, Scott",28y 185d,218 (108-3-107 50.23%),84 (0.39),←,
Totals,Totals,24y 96d,1903 (915-32-956 48.08%),1326 (0.70),,
C,"Rohde, Peter",38y 180d,9 (2-0-7 22.22%),,←,
