West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
41,"Ah Chee, Brendon",26y 211d,43 (27-0-16 62.79%),23 (0.53),16 (11-0-5 68.75%),6 (0.38)
33,"Ainsworth, Brayden",21y 235d,5 (4-0-1 80.00%),2 (0.40),←,
12,"Allen, Oscar",21y 122d,28 (20-0-8 71.43%),26 (0.93),←,
37,"Barrass, Tom",24y 285d,72 (49-1-22 68.75%),,←,
39,"Cameron, Jarrod",20y 77d,9 (8-0-1 88.89%),12 (1.33),←,
28,"Cole, Tom",23y 52d,45 (31-0-14 68.89%),,←,
15,"Cripps, Jamie",28y 87d,170 (102-1-67 60.29%),214 (1.26),154 (94-1-59 61.36%),198 (1.29)
27,"Darling, Jack",28y 36d,203 (129-1-73 63.79%),387 (1.91),←,
14,"Duggan, Liam",23y 221d,92 (60-0-32 65.22%),9 (0.10),←,
3,"Gaff, Andrew",28y 33d,204 (127-1-76 62.50%),71 (0.35),←,
25,"Hurn, Shannon",32y 319d,276 (163-1-112 59.24%),50 (0.18),←,
11,"Kelly, Tim",25y 359d,55 (34-0-21 61.82%),50 (0.91),7 (4-0-3 57.14%),2 (0.29)
17,"Kennedy, Josh",32y 329d,250 (132-2-116 53.20%),622 (2.49),228 (129-1-98 56.80%),611 (2.68)
20,"McGovern, Jeremy",28y 95d,131 (87-0-44 66.41%),36 (0.27),←,
9,"Naitanui, Nic",30y 76d,173 (101-1-71 58.67%),104 (0.60),←,
30,"Nelson, Jackson",24y 126d,60 (42-0-18 70.00%),1 (0.02),←,
8,"Redden, Jack",29y 223d,218 (105-1-112 48.39%),72 (0.33),89 (61-0-28 68.54%),20 (0.22)
1,"Ryan, Liam",23y 291d,44 (28-0-16 63.64%),59 (1.34),←,
4,"Sheed, Dom",25y 100d,109 (70-1-38 64.68%),50 (0.46),←,
5,"Sheppard, Brad",29y 57d,185 (109-1-75 59.19%),17 (0.09),←,
2,"Waterman, Jake",22y 74d,32 (22-0-10 68.75%),32 (1.00),←,
6,"Yeo, Elliot",26y 292d,162 (99-1-62 61.42%),70 (0.43),135 (88-1-46 65.56%),69 (0.51)
Totals,Totals,26y 85d,2566 (1549-12-1005 60.37%),1907 (0.74),,
C,"Simpson, Adam",44y 154d,149 (96-1-52 64.77%),,←,
