Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Ambrose, Patrick",25y 352d,58 (23-1-34 40.52%),20 (0.34),←,
12,"Baguley, Mark",30y 90d,102 (44-1-57 43.63%),3 (0.03),←,
16,"Begley, Josh",19y 47d,1 (1-0-0 100.00%),2 (2.00),←,
2,"Bellchambers, Tom",28y 41d,91 (38-2-51 42.86%),61 (0.67),←,
24,"Bird, Craig",28y 210d,157 (89-2-66 57.32%),59 (0.38),20 (4-0-16 20.00%),3 (0.15)
6,"Daniher, Joe",23y 168d,91 (34-1-56 37.91%),168 (1.85),←,
8,"Gleeson, Martin",22y 359d,67 (20-1-46 30.60%),5 (0.07),←,
9,"Goddard, Brendon",32y 91d,310 (170-4-136 55.48%),157 (0.51),105 (44-1-60 42.38%),53 (0.50)
15,"Green, Josh",24y 360d,98 (38-0-60 38.78%),124 (1.27),17 (9-0-8 52.94%),17 (1.00)
36,"Hartley, Michael",24y 73d,35 (13-0-22 37.14%),1 (0.03),←,
21,"Heppell, Dyson",25y 97d,127 (61-2-64 48.82%),44 (0.35),←,
26,"Hooker, Cale",28y 310d,153 (69-2-82 45.75%),69 (0.45),←,
47,"Kelly, James",33y 233d,311 (198-1-112 63.83%),90 (0.29),38 (13-0-25 34.21%),2 (0.05)
33,"Laverde, Jayden",21y 129d,22 (6-0-16 27.27%),13 (0.59),←,
43,"McDonald-Tipungwuti, Anthony",24y 119d,42 (14-0-28 33.33%),41 (0.98),←,
1,"McGrath, Andrew",19y 78d,19 (10-0-9 52.63%),1 (0.05),←,
45,"McKenna, Conor",21y 144d,31 (11-0-20 35.48%),10 (0.32),←,
7,"Merrett, Zach",21y 320d,79 (30-1-48 38.61%),27 (0.34),←,
23,"Myers, David",28y 50d,98 (51-0-47 52.04%),28 (0.29),←,
3,"Parish, Darcy",20y 25d,38 (12-0-26 31.58%),13 (0.34),←,
17,"Stewart, James",23y 168d,32 (16-0-16 50.00%),36 (1.13),14 (8-0-6 57.14%),18 (1.29)
11,"Zaharakis, David",27y 179d,168 (75-2-91 45.24%),112 (0.67),←,
Totals,Totals,25y 83d,2130 (1023-20-1087 48.03%),1084 (0.51),,
C,"Worsfold, John",48y 328d,324 (163-2-159 50.62%),,43 (14-0-29 32.56%),
