Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
14,"Aish, James",23y 191d,74 (29-0-45 39.19%),23 (0.31),42 (21-0-21 50.00%),15 (0.36)
11,"Beams, Dayne",29y 95d,175 (92-2-81 53.14%),171 (0.98),117 (81-2-34 70.09%),122 (1.04)
17,"Brown, Callum",21y 21d,20 (10-0-10 50.00%),7 (0.35),←,
25,"Crisp, Jack",25y 228d,119 (59-1-59 50.00%),46 (0.39),101 (52-1-48 51.98%),36 (0.36)
19,"Greenwood, Levi",30y 88d,141 (73-2-66 52.48%),56 (0.40),67 (33-1-33 50.00%),30 (0.45)
4,"Grundy, Brodie",25y 33d,117 (63-1-53 54.27%),38 (0.32),←,
32,"Hoskin-Elliott, Will",25y 258d,104 (42-1-61 40.87%),107 (1.03),52 (30-1-21 58.65%),65 (1.25)
38,"Howe, Jeremy",28y 323d,171 (59-1-111 34.80%),88 (0.51),71 (37-1-33 52.82%),8 (0.11)
8,"Langdon, Tom",24y 343d,89 (48-1-40 54.49%),3 (0.03),←,
37,"Maynard, Brayden",22y 240d,82 (40-1-41 49.39%),14 (0.17),←,
16,"Mayne, Chris",30y 197d,202 (114-1-87 56.68%),204 (1.01),30 (19-0-11 63.33%),8 (0.27)
41,"Mihocek, Brody",26y 103d,25 (18-0-7 72.00%),44 (1.76),←,
10,"Pendlebury, Scott",31y 131d,286 (174-2-110 61.19%),167 (0.58),←,
21,"Phillips, Tom",23y 11d,59 (34-1-24 58.47%),32 (0.54),←,
20,"Reid, Ben",30y 19d,145 (85-3-57 59.66%),63 (0.43),←,
23,"Roughead, Jordan",28y 196d,147 (70-0-77 47.62%),34 (0.23),9 (7-0-2 77.78%),
22,"Sidebottom, Steele",28y 136d,220 (136-3-81 62.50%),156 (0.71),←,
1,"Stephenson, Jaidyn",20y 123d,35 (24-0-11 68.57%),54 (1.54),←,
24,"Thomas, Josh",27y 229d,76 (49-1-26 65.13%),73 (0.96),←,
7,"Treloar, Adam",26y 70d,148 (56-1-91 38.18%),92 (0.62),69 (36-1-32 52.90%),44 (0.64)
18,"Varcoe, Travis",31y 38d,211 (153-0-58 72.51%),164 (0.78),73 (39-0-34 53.42%),34 (0.47)
33,"Wills, Rupert",25y 363d,8 (5-0-3 62.50%),1 (0.13),←,
Totals,Totals,26y 239d,2654 (1433-22-1199 53.99%),1637 (0.62),,
C,"Buckley, Nathan",46y 296d,171 (94-1-76 55.26%),,←,
