Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Allan, Ben",16,1,8,24,,,,4.0,,,,,,1.0,,,,,,,,,
8,"Anderson, Dean",14,4,4,18,2,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
7,"Ayres, Gary",10,3,6,16,,,,3.0,,,,,3.0,,,,,,,,,,
4,"Collins, Andrew",5,1,3,8,,,,2.0,,,,,1.0,1.0,,,,,,,,,
3,"Condon, Anthony",17,8,8,25,,,,,,,,,3.0,4.0,2.0,,,,,,,,
13,"Dear, Paul",5,3,4,9,,1.0,4.0,1.0,,,,,1.0,1.0,,,,,,,,,
19,"Dunstall, Jason",14,9,2,16,6,4.0,,2.0,,,,,,3.0,,,,,,,,,
16,"Gowers, Andrew",10,5,6,16,,,,,,,,,2.0,2.0,,,,,,,,,
6,"Hall, Tony",2,4,7,9,1,,,,,,,,,1.0,,,,,,,,,
33,"Hudson, Paul",15,3,9,24,5,4.0,,2.0,,,,,,1.0,3.0,,,,,,,,
11,"Jarman, Darren",10,4,2,12,4,2.0,,1.0,,,,,1.0,,1.0,,,,,,,,
1,"Jencke, Ray",19,4,5,24,,2.0,,1.0,,,,,,1.0,,,,,,,,,
24,"Langford, Chris",8,1,4,12,,,,1.0,,,,,1.0,,,,,,,,,,
12,"Lawrence, Stephen",11,5,6,17,,,14.0,1.0,,,,,1.0,5.0,,,,,,,,,
28,"McDonald, Alex",4,2,2,6,,,,,,,,,1.0,,,,,,,,,,
35,"Morrissey, James",3,,2,5,,,,,,,,,,3.0,,,,,,,,,
44,"Platten, John",20,5,5,25,,,,4.0,,,,,3.0,,,,,,,,,,
18,"Pritchard, Darrin",14,4,11,25,2,,,1.0,,,,,1.0,1.0,,,,,,,,,
17,"Tuck, Michael",14,3,5,19,,,,2.0,,,,,3.0,,,,,,,,,,
10,"Wittman, Chris",14,4,2,16,,,,2.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,73,101,326,20,16.0,18.0,28.0,,,,,22.0,26.0,6.0,,,,,,,,
Opposition,Opposition,224,91,107,331,11,13.0,6.0,11.0,,,,,26.0,22.0,,,,,,,,,
