Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",27y 141d,182 (105-0-77 57.69%),161 (0.88),59 (21-0-38 35.59%),41 (0.69)
9,"Carr, Matthew",24y 203d,85 (27-1-57 32.35%),38 (0.45),57 (20-0-37 35.09%),36 (0.63)
10,"Cook, Troy",26y 342d,125 (53-0-72 42.40%),55 (0.44),82 (29-0-53 35.37%),44 (0.54)
33,"Farmer, Jeff",26y 26d,151 (68-0-83 45.03%),308 (2.04),33 (16-0-17 48.48%),49 (1.48)
14,"Grover, Antoni",23y 131d,55 (21-0-34 38.18%),6 (0.11),←,
42,"Haddrill, Robert",22y 173d,24 (12-0-12 50.00%),,←,
4,"Hasleby, Paul",22y 38d,79 (28-0-51 35.44%),60 (0.76),←,
43,"Hayden, Roger",22y 223d,19 (11-0-8 57.89%),,←,
11,"Headland, Des",22y 180d,67 (49-0-18 73.13%),65 (0.97),15 (9-0-6 60.00%),13 (0.87)
28,"Koops, Steven",24y 361d,78 (32-0-46 41.03%),49 (0.63),←,
20,"Longmuir, Justin",22y 180d,72 (25-0-47 34.72%),99 (1.38),←,
8,"McManus, Shaun",27y 161d,139 (47-0-92 33.81%),66 (0.47),←,
18,"McPharlin, Luke",21y 231d,28 (15-0-13 53.57%),10 (0.36),16 (7-0-9 43.75%),7 (0.44)
34,"Medhurst, Paul",21y 221d,36 (18-0-18 50.00%),65 (1.81),←,
23,"Parker, Shane",30y 152d,156 (52-0-104 33.33%),9 (0.06),←,
29,"Pavlich, Matthew",21y 201d,77 (27-0-50 35.06%),77 (1.00),←,
12,"Polak, Graham",19y 34d,21 (13-0-8 61.90%),,←,
31,"Sandilands, Aaron",20y 226d,13 (9-0-4 69.23%),4 (0.31),←,
3,"Schammer, Byron",18y 29d,12 (8-0-4 66.67%),2 (0.17),←,
2,"Simmonds, Troy",25y 7d,75 (37-0-38 49.33%),25 (0.33),35 (17-0-18 48.57%),18 (0.51)
19,"Walker, James",24y 186d,91 (31-0-60 34.07%),9 (0.10),←,
6,"Woods, Dion",21y 176d,32 (14-0-18 43.75%),4 (0.13),←,
Totals,Totals,23y 181d,1617 (702-1-914 43.41%),1112 (0.69),,
C,"Connolly, Chris",40y 117d,39 (20-0-19 51.28%),,38 (19-0-19 50.00%),
