Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",23y 30d,56 (33-0-23 58.93%),18 (0.32),←,
21,"Bradley, Craig",34y 156d,268 (166-2-100 62.31%),196 (0.73),←,
16,"Camporeale, Scott",22y 229d,60 (42-0-18 70.00%),38 (0.63),←,
10,"Charles, Sean",22y 314d,48 (16-0-32 33.33%),60 (1.25),1 (1-0-0 100.00%),
6,"Clape, Matt",28y 304d,81 (58-0-23 71.60%),61 (0.75),52 (37-0-15 71.15%),47 (0.90)
34,"De Iulio, Ron",25y 347d,70 (44-0-26 62.86%),54 (0.77),←,
35,"Dean, Peter",33y 19d,236 (148-1-87 62.92%),36 (0.15),←,
36,"Hamill, Aaron",20y 220d,24 (11-0-13 45.83%),13 (0.54),←,
33,"Hogg, Matthew",29y 97d,153 (83-3-67 55.23%),38 (0.25),94 (59-1-34 63.30%),34 (0.36)
27,"Hulme, Darren",20y 261d,9 (4-0-5 44.44%),,←,
43,"Koutoufides, Anthony",25y 69d,108 (68-1-39 63.43%),86 (0.80),←,
17,"Lock, Damien",19y 178d,1 (1-0-0 100.00%),,←,
22,"Manton, Glenn",24y 300d,78 (49-0-29 62.82%),24 (0.31),57 (38-0-19 66.67%),20 (0.35)
5,"McKay, Andrew",27y 257d,109 (72-1-36 66.51%),18 (0.17),←,
18,"Murphy, Justin",21y 338d,50 (30-0-20 60.00%),54 (1.08),38 (21-0-17 55.26%),45 (1.18)
19,"Pearce, Brad",26y 224d,54 (36-0-18 66.67%),105 (1.94),52 (36-0-16 69.23%),104 (2.00)
11,"Porter, Mark",21y 168d,5 (3-0-2 60.00%),2 (0.40),←,
7,"Ratten, Brett",26y 260d,143 (87-0-56 60.84%),37 (0.26),←,
23,"Rice, Dean",30y 11d,154 (71-1-82 46.43%),70 (0.45),38 (26-0-12 68.42%),27 (0.71)
14,"Sexton, Michael",27y 23d,149 (94-1-54 63.42%),15 (0.10),←,
1,"Silvagni, Stephen",30y 301d,231 (150-1-80 65.15%),152 (0.66),←,
8,"Whitnall, Lance",18y 217d,19 (10-0-9 52.63%),20 (1.05),←,
Totals,Totals,25y 196d,2106 (1276-11-819 60.59%),1097 (0.52),,
C,"Parkin, David",55y 197d,446 (267-2-177 60.09%),,283 (180-2-101 63.96%),
