Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
1,"Chapman, Nathan",23y 23d,69 (19-1-49 28.26%),15 (0.22),9 (1-0-8 11.11%),2 (0.22)
17,"Chick, Daniel",22y 109d,53 (21-1-31 40.57%),52 (0.98),←,
23,"Crawford, Justin",21y 71d,36 (18-1-17 51.39%),29 (0.81),19 (7-0-12 36.84%),18 (0.95)
9,"Crawford, Shane",23y 263d,103 (48-1-54 47.09%),80 (0.78),←,
32,"Dixon, Ben",20y 350d,20 (8-0-12 40.00%),22 (1.10),←,
19,"Dunstall, Jason",33y 289d,264 (175-1-88 66.48%),1245 (4.72),←,
5,"Harford, Daniel",21y 72d,63 (24-0-39 38.10%),25 (0.40),←,
13,"Hassall, Jon",24y 289d,74 (27-2-45 37.84%),13 (0.18),24 (8-0-16 33.33%),1 (0.04)
3,"Hay, Jonathan",18y 290d,12 (2-0-10 16.67%),2 (0.17),←,
2,"Holland, Nick",23y 305d,65 (25-1-39 39.23%),72 (1.11),←,
11,"Kappler, Darren",33y 127d,180 (58-1-121 32.50%),148 (0.82),34 (13-1-20 39.71%),23 (0.68)
14,"Krummel, Brendan",25y 340d,49 (21-0-28 42.86%),29 (0.59),39 (15-0-24 38.46%),26 (0.67)
37,"Lekkas, Angelo",21y 335d,35 (11-0-24 31.43%),4 (0.11),←,
15,"Lord, Aaron",22y 313d,64 (33-1-30 52.34%),50 (0.78),32 (10-0-22 31.25%),31 (0.97)
7,"McCabe, Luke",21y 293d,38 (16-0-22 42.11%),3 (0.08),←,
20,"Rawlings, Jade",20y 233d,13 (1-0-12 7.69%),11 (0.85),←,
10,"Robran, Jonathon",25y 221d,45 (18-0-27 40.00%),4 (0.09),←,
4,"Salmon, Paul",33y 130d,256 (141-3-112 55.66%),529 (2.07),47 (18-1-28 39.36%),20 (0.43)
29,"Tallis, Rayden",22y 355d,59 (23-0-36 38.98%),10 (0.17),←,
6,"Taylor, Richard",24y 320d,63 (25-1-37 40.48%),26 (0.41),←,
8,"Treleven, Craig",27y 350d,46 (19-1-26 42.39%),12 (0.26),←,
30,"Woods, Tony",28y 332d,103 (41-1-61 40.29%),23 (0.22),72 (25-1-46 35.42%),13 (0.18)
Totals,Totals,24y 263d,1710 (774-16-920 45.26%),2404 (1.41),,
C,"Judge, Ken",40y 135d,55 (21-1-33 39.09%),,←,
