Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Biddiscombe, Craig",10,1,8,18,,,,2.0,2.0,1.0,1.0,1.0,,,,10.0,9.0,,,1.0,,,
11,"Bowden, Joel",18,12,9,27,3,1.0,,1.0,1.0,9.0,2.0,3.0,,2.0,3.0,8.0,19.0,1.0,1.0,2.0,1.0,,
17,"Broderick, Paul",2,,3,5,1,,,1.0,,,,,,,,3.0,2.0,,,,,,
15,"Cameron, Leon",13,3,9,22,,,,,3.0,4.0,,2.0,,,,6.0,15.0,,,2.0,,,
9,"Campbell, Wayne",8,2,7,15,,1.0,,,,2.0,4.0,1.0,1.0,2.0,,3.0,13.0,,,2.0,,,
6,"Chaffey, Mark",20,5,12,32,2,,,1.0,6.0,4.0,2.0,3.0,,3.0,,8.0,25.0,,1.0,,4.0,,
10,"Daffy, Nick",8,3,1,9,1,2.0,,2.0,,3.0,,1.0,1.0,1.0,,1.0,9.0,,1.0,,,,
7,"Dragicevic, Marc",1,1,3,4,,,,,,,1.0,,,,,3.0,1.0,1.0,,,,,
25,"Gale, Brendon",9,7,6,15,,,22.0,2.0,2.0,2.0,3.0,1.0,2.0,,,7.0,9.0,,,2.0,,,
2,"Gaspar, Darren",1,3,11,12,,,,,1.0,,,1.0,2.0,1.0,,8.0,5.0,,,1.0,,,
20,"Hall, Ray",4,3,1,5,,,,,,1.0,,2.0,,1.0,,2.0,3.0,1.0,,,2.0,,
1,"Hilton, Rory",16,3,9,25,2,4.0,,3.0,,6.0,6.0,1.0,,1.0,2.0,9.0,17.0,,1.0,2.0,3.0,,
16,"Holland, Ben",4,2,4,8,,,,2.0,,1.0,,,,,,4.0,4.0,,,2.0,,,
39,"Kellaway, Andrew",8,5,8,16,,,,3.0,2.0,2.0,1.0,1.0,2.0,1.0,,8.0,9.0,1.0,,2.0,,,
3,"Kellaway, Duncan",11,1,8,19,,,,6.0,,2.0,4.0,2.0,2.0,2.0,,5.0,15.0,,,,,,
33,"Knights, Matthew",15,4,15,30,1,,,3.0,4.0,4.0,8.0,1.0,3.0,,1.0,12.0,19.0,,1.0,1.0,2.0,,
5,"Ottens, Brad",7,5,7,14,2,1.0,14.0,2.0,,1.0,4.0,,,1.0,,8.0,7.0,2.0,4.0,,,,
12,"Richardson, Matthew",19,13,2,21,4,2.0,,1.0,,7.0,,2.0,,,,13.0,8.0,7.0,4.0,2.0,,,
4,"Rogers, Matthew",5,4,,5,3,1.0,,,,,,,1.0,1.0,,4.0,1.0,3.0,4.0,,,,
19,"Sziller, Steven",6,1,6,12,,,,2.0,3.0,2.0,2.0,,1.0,1.0,,1.0,9.0,,,1.0,,,
32,"Tivendale, Greg",13,4,3,16,,,,2.0,1.0,7.0,2.0,2.0,2.0,1.0,,6.0,9.0,,,1.0,,,
29,"Torney, Jason",2,,2,4,,,,,2.0,,,,,1.0,,1.0,3.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,82,134,334,19,15.0,36.0,33.0,27.0,58.0,40.0,24.0,17.0,19.0,6.0,130.0,211.0,16.0,17.0,21.0,12.0,,
Opposition,Opposition,157,66,90,247,12,6.0,28.0,38.0,34.0,44.0,35.0,26.0,19.0,17.0,,92.0,150.0,8.0,6.0,36.0,47.0,,
