Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",25y 19d,59 (33-0-26 55.93%),82 (1.39),←,
21,"Barlow, Michael",24y 230d,40 (21-0-19 52.50%),26 (0.65),←,
26,"Bradley, Kepler",26y 265d,108 (38-1-69 35.65%),78 (0.72),59 (25-0-34 42.37%),64 (1.08)
15,"Crowley, Ryan",28y 152d,133 (66-0-67 49.62%),97 (0.73),←,
3,"Dawson, Zac",26y 164d,89 (53-3-33 61.24%),6 (0.07),12 (7-0-5 58.33%),2 (0.17)
40,"de Boer, Matt",22y 147d,71 (35-0-36 49.30%),23 (0.32),←,
41,"Duffield, Paul",27y 181d,105 (48-0-57 45.71%),22 (0.21),←,
7,"Fyfe, Nat",20y 321d,45 (24-0-21 53.33%),35 (0.78),←,
12,"Griffin, Jonathon",26y 203d,59 (31-0-28 52.54%),13 (0.22),18 (10-0-8 55.56%),6 (0.33)
32,"Hill, Stephen",22y 95d,83 (40-0-43 48.19%),51 (0.61),←,
5,"Ibbotson, Garrick",24y 142d,96 (40-0-56 41.67%),19 (0.20),←,
37,"Johnson, Michael",27y 289d,143 (71-0-72 49.65%),54 (0.38),←,
23,"Mayne, Chris",23y 276d,75 (37-0-38 49.33%),92 (1.23),←,
18,"McPharlin, Luke",30y 247d,206 (102-0-104 49.51%),114 (0.55),194 (94-0-100 48.45%),111 (0.57)
9,"McPhee, Adam",29y 303d,217 (95-1-121 44.01%),110 (0.51),75 (36-0-39 48.00%),27 (0.36)
16,"Mundy, David",27y 15d,158 (77-0-81 48.73%),61 (0.39),←,
13,"Mzungu, Tendai",26y 158d,32 (15-0-17 46.88%),20 (0.63),←,
29,"Pavlich, Matthew",30y 217d,274 (123-0-151 44.89%),544 (1.99),←,
46,"Pearce, Clancee",21y 286d,44 (19-0-25 43.18%),27 (0.61),←,
24,"Roberton, Dylan",21y 44d,36 (22-0-14 61.11%),5 (0.14),←,
34,"Spurr, Lee",25y 8d,7 (6-0-1 85.71%),,←,
38,"Walters, Michael",21y 210d,15 (8-0-7 53.33%),22 (1.47),←,
Totals,Totals,25y 181d,2095 (1004-5-1086 47.92%),1501 (0.72),,
C,"Lyon, Ross",45y 270d,139 (87-4-48 64.03%),,18 (11-0-7 61.11%),
