North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Anderson, Jed",12,3,11,23,1,,,5.0,1.0,4.0,4.0,3.0,,,,12.0,10.0,1.0,,1.0,,1.0,73.0
18,"Atley, Shaun",11,2,11,22,3,,,4.0,1.0,3.0,3.0,1.0,,1.0,,8.0,12.0,,,,,1.0,79.0
50,"Brown, Ben",13,8,4,17,5,1.0,,2.0,1.0,2.0,,,5.0,,3.0,12.0,5.0,3.0,5.0,1.0,,,98.0
13,"Clarke, Ryan",9,6,7,16,,,,1.0,1.0,2.0,,,,,,4.0,12.0,,,1.0,,,81.0
10,"Cunnington, Ben",11,3,11,22,,,,8.0,2.0,3.0,3.0,2.0,2.0,,1.0,14.0,8.0,,,1.0,1.0,1.0,79.0
9,"Davies-Uniacke, Luke",6,3,3,9,,,,1.0,,,1.0,2.0,1.0,2.0,,3.0,8.0,,,1.0,,,67.0
1,"Daw, Majak",9,3,3,12,,,10.0,1.0,3.0,1.0,1.0,6.0,,1.0,,7.0,5.0,1.0,,8.0,,,81.0
14,"Dumont, Trent",16,2,7,23,,,,5.0,3.0,6.0,3.0,6.0,1.0,2.0,,8.0,15.0,,,,,,78.0
22,"Goldstein, Todd",5,1,5,10,,,31.0,2.0,,1.0,2.0,2.0,1.0,1.0,,5.0,4.0,,,2.0,,,81.0
39,"Hartung, Billy",15,6,9,24,1,1.0,,3.0,1.0,5.0,4.0,3.0,,,,8.0,16.0,,,1.0,3.0,1.0,78.0
4,"Higgins, Shaun",15,5,20,35,1,1.0,,3.0,1.0,3.0,11.0,5.0,1.0,1.0,2.0,17.0,16.0,,,1.0,,,91.0
5,"Jacobs, Ben",6,,5,11,,,,7.0,,2.0,2.0,5.0,1.0,4.0,,8.0,4.0,,,2.0,,,78.0
34,"Macmillan, Jamie",11,6,6,17,,1.0,,2.0,3.0,2.0,1.0,1.0,,,,6.0,12.0,1.0,1.0,2.0,,1.0,91.0
11,"McDonald, Luke",16,5,5,21,,1.0,,3.0,1.0,6.0,,3.0,1.0,,,5.0,15.0,,,,,1.0,72.0
12,"Simpkin, Jy",5,2,5,10,1,,,1.0,3.0,,2.0,2.0,1.0,,,4.0,6.0,1.0,1.0,2.0,,,65.0
25,"Tarrant, Robbie",14,9,2,16,,,,1.0,5.0,2.0,,2.0,1.0,1.0,,1.0,15.0,,,4.0,,1.0,91.0
16,"Thompson, Scott",17,15,8,25,,,,,3.0,2.0,,2.0,,1.0,,6.0,19.0,,,3.0,,,95.0
28,"Turner, Kayne",3,,4,7,,1.0,,6.0,,1.0,,2.0,2.0,2.0,,6.0,1.0,,,,,1.0,74.0
33,"Vickers-Willis, Ed",10,5,5,15,,,,5.0,1.0,1.0,,2.0,2.0,1.0,,5.0,10.0,,,3.0,,,85.0
30,"Waite, Jarrad",11,4,6,17,3,1.0,,2.0,,3.0,,4.0,2.0,2.0,,7.0,7.0,2.0,2.0,,,,88.0
2,"Williams, Marley",10,3,5,15,,,,2.0,4.0,1.0,,,1.0,,,4.0,11.0,,,,,,87.0
7,"Ziebell, Jack",13,6,5,18,3,,,2.0,,6.0,,4.0,,3.0,,11.0,8.0,2.0,2.0,,1.0,2.0,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,238,97,147,385,18,8.0,41.0,66.0,34.0,56.0,37.0,57.0,22.0,22.0,6.0,161.0,219.0,11.0,11.0,33.0,5.0,10.0,
Opposition,Opposition,192,78,106,298,4,6.0,33.0,65.0,36.0,42.0,38.0,66.0,22.0,22.0,,131.0,167.0,4.0,5.0,40.0,6.0,2.0,
