Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ambrose, Patrick",10,6,4,14,,1.0,,1.0,3.0,2.0,,3.0,,1.0,,7.0,7.0,2.0,,4.0,,,90.0
24,"Bird, Craig",7,2,12,19,,,,7.0,,2.0,,3.0,1.0,2.0,,5.0,14.0,,,,,,73.0
28,"Brown, Mitch",12,13,10,22,,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,8.0,15.0,,,1.0,,,83.0
17,"Cooney, Adam",13,6,9,22,1,1.0,,3.0,3.0,2.0,4.0,2.0,1.0,,,8.0,15.0,,,1.0,,,76.0
6,"Daniher, Joe",8,6,3,11,2,3.0,,,,2.0,,4.0,1.0,2.0,,7.0,4.0,5.0,4.0,1.0,,,92.0
49,"Dea, Matt",10,5,4,14,,,,,3.0,1.0,,,1.0,,,4.0,10.0,1.0,,1.0,,,80.0
13,"Fantasia, Orazio",8,5,6,14,1,,,2.0,,3.0,1.0,1.0,1.0,,,4.0,10.0,,,1.0,2.0,,89.0
8,"Gleeson, Martin",8,5,5,13,,,,,4.0,2.0,,1.0,,1.0,,3.0,11.0,,,2.0,,,75.0
36,"Hartley, Michael",12,8,6,18,,,,2.0,3.0,1.0,,,2.0,,,3.0,14.0,,,5.0,,,92.0
53,"Jamar, Mark",3,3,5,8,,,17.0,2.0,,,2.0,3.0,1.0,3.0,,4.0,4.0,1.0,,2.0,,,79.0
47,"Kelly, James",13,11,17,30,,,,1.0,3.0,1.0,,3.0,,2.0,,3.0,29.0,,,5.0,,,91.0
30,"Langford, Kyle",7,5,6,13,,1.0,,4.0,2.0,4.0,3.0,3.0,,1.0,,7.0,7.0,1.0,,,,1.0,82.0
33,"Laverde, Jayden",5,4,3,8,,1.0,,7.0,,,,2.0,,1.0,,1.0,7.0,,2.0,,,1.0,79.0
22,"Leuenberger, Matthew",5,,8,13,1,,24.0,1.0,,1.0,2.0,2.0,1.0,1.0,,7.0,6.0,,,2.0,,,82.0
34,"Long, Jake",5,3,5,10,,,,4.0,1.0,,,1.0,1.0,,,3.0,8.0,,,1.0,,,70.0
43,"McDonald-Tipungwuti, Anthony",3,2,7,10,,,,2.0,,2.0,,1.0,,,,3.0,6.0,,,3.0,,1.0,88.0
45,"McKenna, Conor",8,3,8,16,,,,2.0,2.0,1.0,1.0,3.0,1.0,2.0,,5.0,11.0,,,4.0,,,78.0
20,"Merrett, Jackson",10,9,5,15,1,1.0,,1.0,,3.0,1.0,1.0,,1.0,,5.0,10.0,,1.0,,,1.0,72.0
7,"Merrett, Zach",22,5,13,35,1,1.0,,8.0,4.0,5.0,7.0,3.0,2.0,,,13.0,22.0,,,1.0,,,81.0
3,"Parish, Darcy",5,2,14,19,,,,2.0,1.0,,2.0,1.0,1.0,,,12.0,7.0,,,,,,73.0
48,"Stokes, Mathew",16,9,15,31,,1.0,,3.0,3.0,5.0,3.0,3.0,,,,8.0,23.0,,1.0,1.0,,,85.0
11,"Zaharakis, David",12,8,19,31,,,,10.0,2.0,1.0,1.0,6.0,,1.0,,9.0,23.0,,,,1.0,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,120,184,386,7,11.0,41.0,63.0,36.0,40.0,28.0,47.0,15.0,19.0,,129.0,263.0,10.0,8.0,35.0,3.0,4.0,
Opposition,Opposition,215,111,191,406,14,9.0,35.0,76.0,28.0,51.0,35.0,39.0,19.0,15.0,6.0,140.0,263.0,12.0,12.0,38.0,8.0,7.0,
