St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Baker, Steven",7,2,4,11,,,,2.0,5.0,,1.0,2.0,1.0,2.0,,8.0,2.0,,,3.0,,,100.0
14,"Ball, Luke",1,,5,6,,,,1.0,,1.0,2.0,,1.0,,,5.0,2.0,,,,,,53.0
6,"Black, Heath",13,2,4,17,,2.0,,1.0,,4.0,1.0,3.0,,,,5.0,10.0,1.0,,2.0,1.0,,100.0
3,"Burke, Nathan",12,1,3,15,,,,1.0,3.0,1.0,2.0,1.0,1.0,,,6.0,9.0,,,1.0,,,74.0
16,"Capuano, Mathew",4,4,1,5,,,3.0,,1.0,2.0,,2.0,,2.0,,1.0,4.0,,,,,,29.0
20,"Clarke, Xavier",12,5,2,14,,,,,1.0,1.0,,3.0,1.0,1.0,,5.0,10.0,2.0,,2.0,2.0,,100.0
9,"Gehrig, Fraser",12,7,,12,5,1.0,,2.0,,2.0,1.0,3.0,2.0,2.0,,5.0,7.0,,3.0,2.0,,,100.0
18,"Goddard, Brendon",8,4,1,9,,,,1.0,3.0,2.0,,2.0,,,,,8.0,,,4.0,,,100.0
2,"Hamill, Aaron",,2,5,5,,,,1.0,1.0,1.0,,2.0,,2.0,,2.0,3.0,,,4.0,,,100.0
35,"Harvey, Robert",9,2,7,16,,,,1.0,,2.0,5.0,2.0,,,,7.0,9.0,,,1.0,,,79.0
7,"Hayes, Lenny",19,5,5,24,,1.0,,7.0,1.0,6.0,7.0,3.0,1.0,2.0,,13.0,12.0,2.0,,1.0,1.0,,91.0
5,"Jones, Austinn",12,7,5,17,,,,1.0,4.0,2.0,1.0,4.0,,1.0,,4.0,13.0,1.0,,2.0,6.0,2.0,74.0
15,"Lawrence, Steven",8,5,1,9,1,3.0,,,,1.0,1.0,1.0,1.0,,,3.0,6.0,,2.0,,,1.0,56.0
31,"Maguire, Matt",4,2,1,5,1,,10.0,4.0,1.0,2.0,,2.0,1.0,1.0,,3.0,3.0,,,,,,54.0
44,"Milne, Stephen",5,2,2,7,1,,,,,1.0,,,,,,3.0,4.0,,1.0,,,1.0,83.0
1,"Peckett, Justin",10,8,5,15,1,,,1.0,1.0,8.0,1.0,,,,,4.0,11.0,,1.0,,3.0,1.0,86.0
19,"Penny, Luke",6,4,2,8,,,2.0,1.0,2.0,,1.0,,,,,2.0,5.0,,,4.0,,,100.0
17,"Powell, Stephen",3,,7,10,,,,2.0,1.0,2.0,1.0,2.0,,,,4.0,6.0,,,,,,48.0
12,"Riewoldt, Nick",11,8,5,16,3,1.0,5.0,1.0,1.0,1.0,,1.0,2.0,,,11.0,7.0,3.0,1.0,,2.0,,100.0
40,"Schwarze, Troy",4,2,2,6,,,,2.0,2.0,,,3.0,1.0,2.0,,5.0,2.0,,,3.0,,,100.0
4,"Thompson, Andrew",3,1,8,11,,,,7.0,1.0,2.0,2.0,1.0,,1.0,,6.0,5.0,,,6.0,,,91.0
13,"Voss, Brett",6,3,6,12,,1.0,1.0,3.0,,,2.0,,1.0,,,7.0,4.0,,1.0,3.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,169,76,81,250,12,12.0,21.0,39.0,28.0,41.0,28.0,37.0,13.0,16.0,,109.0,142.0,9.0,9.0,38.0,15.0,5.0,
Opposition,Opposition,202,108,111,313,22,17.0,30.0,41.0,27.0,57.0,38.0,35.0,16.0,13.0,6.0,121.0,193.0,17.0,24.0,48.0,18.0,15.0,
