Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aliir, Aliir",11,5,3,14,,,,1.0,4.0,3.0,,3.0,,,,8.0,5.0,3.0,,4.0,,,94.0
14,"Bergman, Miles",12,6,5,17,,1.0,,3.0,2.0,4.0,5.0,4.0,1.0,,,7.0,11.0,,1.0,1.0,1.0,1.0,82.0
26,"Bonner, Riley",11,3,5,16,,1.0,,2.0,3.0,2.0,2.0,1.0,,1.0,,7.0,10.0,,,2.0,,,84.0
3,"Burton, Ryan",9,1,4,13,1,,,5.0,6.0,3.0,,3.0,2.0,3.0,,5.0,6.0,,,2.0,,,81.0
9,"Butters, Zak",17,8,9,26,1,1.0,,7.0,1.0,4.0,4.0,2.0,1.0,,,6.0,20.0,,,,1.0,1.0,83.0
33,"Byrne-Jones, Darcy",9,2,3,12,1,1.0,,,,5.0,,,,,,3.0,10.0,,1.0,6.0,,3.0,84.0
28,"Drew, Willem",8,2,9,17,,,,9.0,1.0,5.0,4.0,2.0,,2.0,,6.0,11.0,,,3.0,,1.0,77.0
6,"Farrell, Kane",12,4,2,14,,,,2.0,3.0,4.0,,1.0,,,,2.0,7.0,,,2.0,,,85.0
11,"Finlayson, Jeremy",15,9,2,17,5,2.0,3.0,5.0,,1.0,2.0,3.0,1.0,2.0,3.0,7.0,9.0,2.0,4.0,3.0,,,82.0
18,"Horne-Francis, Jason",11,5,7,18,1,1.0,,2.0,,3.0,6.0,2.0,3.0,1.0,,9.0,10.0,,1.0,1.0,,2.0,76.0
5,"Houston, Dan",14,3,6,20,2,,,3.0,2.0,5.0,1.0,2.0,,1.0,,7.0,13.0,1.0,,3.0,1.0,,82.0
34,"Jones, Lachie",6,2,2,8,,,,2.0,2.0,3.0,1.0,1.0,1.0,,,3.0,5.0,,,7.0,1.0,1.0,86.0
30,"Lord, Ollie",1,,5,6,,1.0,7.0,1.0,,,,1.0,,,,2.0,4.0,,,5.0,,1.0,76.0
29 ↓,"Lycett, Scott",5,3,8,13,,,15.0,,,3.0,4.0,1.0,1.0,1.0,,7.0,6.0,1.0,1.0,1.0,,,49.0
4,"Marshall, Todd",12,10,4,16,5,1.0,,1.0,,2.0,,3.0,,2.0,1.0,8.0,10.0,2.0,7.0,2.0,,3.0,80.0
41,"McEntee, Jed",6,1,3,9,1,,,3.0,,2.0,,2.0,,1.0,,4.0,4.0,,,,,1.0,79.0
12,"McKenzie, Trent",10,3,3,13,,,,,3.0,,,1.0,,1.0,,4.0,6.0,,,8.0,,,95.0
2,"Powell-Pepper, Sam",7,6,11,18,,1.0,,5.0,1.0,2.0,,5.0,1.0,1.0,,10.0,9.0,1.0,,,,1.0,86.0
15,"Rioli, Willie",9,3,4,13,4,,,2.0,,2.0,2.0,2.0,1.0,1.0,,5.0,5.0,,,1.0,,1.0,79.0
20,"Rozee, Connor",22,8,7,29,1,2.0,,2.0,2.0,13.0,5.0,4.0,1.0,,2.0,9.0,22.0,,,1.0,,2.0,83.0
8 ↑,"Sinn, Josh",4,3,,4,,,,,2.0,,,1.0,,,,2.0,2.0,1.0,,2.0,,,33.0
23,"Williams, Dylan",12,9,7,19,,,,,5.0,3.0,1.0,1.0,1.0,,,5.0,13.0,2.0,,3.0,,,74.0
16,"Wines, Ollie",7,3,17,24,1,,,5.0,,2.0,5.0,,,,,9.0,17.0,,,2.0,,,71.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,230,99,126,356,23,13.0,25.0,60.0,37.0,71.0,42.0,45.0,14.0,17.0,6.0,135.0,215.0,13.0,15.0,59.0,4.0,18.0,
Opposition,Opposition,204,81,205,409,14,12.0,39.0,42.0,49.0,52.0,33.0,44.0,17.0,14.0,,149.0,253.0,14.0,15.0,42.0,16.0,11.0,
