Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
20,"Febey, Matthew",22y 355d,7 (4-0-3 57.14%),4 (0.57),←,
32,"Goodwin, Andy",29y 40d,69 (23-1-45 34.06%),9 (0.13),13 (5-1-7 42.31%),
13,"Jakovich, Allen",24y 140d,22 (12-0-10 54.55%),106 (4.82),←,
31,"Keogh, Rod",21y 136d,20 (11-0-9 55.00%),8 (0.40),←,
7,"Kowal, Darren",20y 51d,1 (0-0-1 0.00%),,←,
16,"Lovell, Andy",22y 11d,56 (27-1-28 49.11%),66 (1.18),←,
17,"Lovett, Brett",26y 80d,139 (82-1-56 59.35%),19 (0.14),←,
6,"Lovett, Glenn",23y 16d,44 (20-0-24 45.45%),21 (0.48),←,
3,"Lyon, Garry",24y 330d,127 (77-1-49 61.02%),161 (1.27),←,
46,"Mahoney, Mathew",23y 240d,6 (5-0-1 83.33%),,←,
29,"Obst, Andrew",27y 355d,50 (29-0-21 58.00%),24 (0.48),←,
46,"Robins, Haydn",19y 365d,11 (4-0-7 36.36%),,←,
41,"Rohde, Peter",27y 263d,118 (73-1-44 62.29%),12 (0.10),72 (39-1-32 54.86%),6 (0.08)
5,"Schwarz, David",20y 15d,25 (8-1-16 34.00%),24 (0.96),←,
18,"Stretch, Steven",28y 216d,147 (83-1-63 56.80%),53 (0.36),←,
11,"Stynes, Jim",26y 107d,130 (77-1-52 59.62%),92 (0.71),←,
4,"Sullivan, Chris",20y,13 (4-1-8 34.62%),15 (1.15),←,
12,"Viney, Todd",26y 131d,95 (50-1-44 53.16%),47 (0.49),←,
27,"Wight, Sean",28y 146d,97 (54-0-43 55.67%),61 (0.63),←,
8,"Yeats, Graeme",27y 322d,147 (82-1-64 56.12%),43 (0.29),←,
Totals,Totals,24y 202d,1324 (725-11-588 54.76%),765 (0.58),,
C,"Northey, John",49y 40d,186 (95-1-90 51.34%),,164 (89-1-74 54.57%),
