Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Davey, Alwyn",23y 314d,15 (9-0-6 60.00%),16 (1.07),←,
15,"Dempsey, Courtenay",20y 209d,7 (1-0-6 14.29%),2 (0.29),←,
2,"Dyson, Ricky",22y 178d,50 (18-1-31 37.00%),28 (0.56),←,
31,"Fletcher, Dustin",32y 322d,277 (173-3-101 63.00%),64 (0.23),←,
19,"Hille, David",26y 296d,125 (59-1-65 47.60%),88 (0.70),←,
43,"Houli, Bachar",19y 317d,5 (4-0-1 80.00%),3 (0.60),←,
7,"Jetta, Leroy",19y 262d,5 (4-0-1 80.00%),3 (0.60),←,
14,"Johnson, Jason",30y 59d,181 (104-2-75 58.01%),108 (0.60),←,
27,"Laycock, Jason",23y 141d,43 (15-0-28 34.88%),23 (0.53),←,
18,"Lloyd, Matthew",29y 343d,232 (139-2-91 60.34%),835 (3.60),←,
36,"Lonergan, Sam",20y 364d,2 (1-0-1 50.00%),,←,
42,"Lovett-Murray, Nathan",25y 127d,66 (23-0-43 34.85%),42 (0.64),←,
25,"Lucas, Scott",30y 85d,248 (137-2-109 55.65%),432 (1.74),←,
33,"McPhee, Adam",25y 170d,127 (50-0-77 39.37%),58 (0.46),102 (44-0-58 43.14%),49 (0.48)
10,"McVeigh, Mark",27y 58d,163 (82-2-79 50.92%),76 (0.47),←,
22,"Michael, Mal",30y 274d,224 (121-1-102 54.24%),30 (0.13),23 (11-0-12 47.83%),2 (0.09)
17,"Nash, Jay",22y 94d,21 (9-1-11 45.24%),5 (0.24),←,
9,"Ramanauskas, Adam",27y 126d,117 (77-1-39 66.24%),57 (0.49),←,
30,"Ryder, Paddy",20y 10d,31 (12-1-18 40.32%),5 (0.16),←,
20,"Slattery, Henry",22y 62d,33 (14-1-18 43.94%),6 (0.18),←,
5,"Stanton, Brent",21y 328d,77 (27-1-49 35.71%),42 (0.55),←,
4,"Watson, Jobe",23y 45d,54 (20-1-33 37.96%),21 (0.39),←,
Totals,Totals,24y 306d,2103 (1099-20-984 52.26%),1944 (0.92),,
C,"Knights, Matthew",37y 171d,1 (1-0-0 100.00%),,←,
