St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
14,"Bardsley, Kristian",25y 343d,58 (26-1-31 45.69%),22 (0.38),53 (24-1-28 46.23%),18 (0.34)
2,"Brown, Tony",21y 86d,75 (43-0-32 57.33%),46 (0.61),←,
41,"Campbell, Brad",22y 244d,16 (11-0-5 68.75%),2 (0.13),←,
42,"Cook, Brett",25y 125d,39 (7-0-32 17.95%),10 (0.26),14 (6-0-8 42.86%),3 (0.21)
38,"Elliott, Tim",21y 344d,12 (7-0-5 58.33%),2 (0.17),←,
10,"Everitt, Peter",24y 111d,112 (58-1-53 52.23%),187 (1.67),←,
35,"Harvey, Robert",27y 1d,200 (104-2-94 52.50%),117 (0.58),←,
8,"Hudghton, Max",21y 354d,38 (24-0-14 63.16%),,←,
5,"Jones, Austinn",21y 328d,86 (46-0-40 53.49%),76 (0.88),←,
36,"Knowles, Brett",20y 101d,8 (5-0-3 62.50%),1 (0.13),←,
22,"Lappin, Matthew",22y 186d,52 (28-1-23 54.81%),24 (0.46),←,
23,"Loewe, Stewart",30y 91d,252 (117-1-134 46.63%),502 (1.99),←,
26,"McLaren, Joe",20y 254d,21 (10-0-11 47.62%),5 (0.24),←,
11,"Mitchell, Gavin",25y 237d,56 (25-0-31 44.64%),40 (0.71),20 (12-0-8 60.00%),22 (1.10)
1,"Peckett, Justin",25y 321d,115 (56-1-58 49.13%),9 (0.08),←,
13,"Sierakowski, David",23y 236d,73 (38-1-34 52.74%),16 (0.22),←,
29,"Thompson, Andrew",25y 305d,42 (28-0-14 66.67%),29 (0.69),←,
21,"Thompson, Ben",24y 352d,4 (3-0-1 75.00%),,←,
32,"Traianidis, Jason",23y 288d,27 (15-0-12 55.56%),19 (0.70),←,
15,"Wakelin, Darryl",24y 11d,77 (43-0-34 55.84%),6 (0.08),←,
12,"Wakelin, Shane",24y 10d,71 (35-1-35 50.00%),18 (0.25),←,
20,"Young, Matthew",25y 339d,77 (43-0-34 55.84%),17 (0.22),56 (34-0-22 60.71%),11 (0.20)
Totals,Totals,24y 30d,1511 (772-9-730 51.09%),1148 (0.76),,
C,"Alves, Stan",52y 92d,112 (55-1-56 49.55%),,←,
