Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
48,"Baker, Liam",5,,3,8,1,,,1.0,,3.0,,1.0,,,,1.0,7.0,,,1.0,,,71.0
35,"Broad, Nathan",2,,2,4,,,,2.0,,,,3.0,1.0,3.0,,5.0,,,,6.0,,,78.0
22,"Caddy, Josh",9,5,8,17,4,,,2.0,,1.0,,2.0,1.0,,1.0,6.0,11.0,3.0,4.0,1.0,,1.0,88.0
11,"Castagna, Jason",4,1,5,9,1,,,1.0,,1.0,,2.0,2.0,,,4.0,8.0,,,2.0,,,67.0
30,"Conca, Reece",11,2,10,21,,1.0,,5.0,1.0,2.0,5.0,,,,,7.0,13.0,,,,,,72.0
10,"Edwards, Shane",7,7,13,20,,1.0,,4.0,2.0,3.0,2.0,4.0,,,,8.0,13.0,,2.0,2.0,1.0,2.0,87.0
5,"Ellis, Brandon",11,5,11,22,,,,4.0,3.0,4.0,,4.0,1.0,1.0,,4.0,17.0,,,2.0,,1.0,79.0
42,"Garthwaite, Ryan",4,4,7,11,,,,4.0,3.0,1.0,,3.0,,1.0,,2.0,8.0,,,8.0,,,84.0
34,"Graham, Jack",10,,5,15,,1.0,,6.0,,4.0,1.0,5.0,1.0,5.0,,7.0,9.0,,,,,,80.0
6,"Grigg, Shaun",11,4,12,23,,,1.0,3.0,3.0,3.0,6.0,8.0,1.0,4.0,,14.0,11.0,1.0,,2.0,,,82.0
2,"Grimes, Dylan",9,6,4,13,,,,2.0,4.0,2.0,,1.0,1.0,,,7.0,8.0,3.0,,16.0,1.0,,90.0
28,"Higgins, Jack",4,,10,14,,,,2.0,,1.0,,,,,,5.0,9.0,,,1.0,,,75.0
14,"Houli, Bachar",12,7,8,20,,1.0,,1.0,1.0,6.0,2.0,1.0,,,,8.0,14.0,,1.0,3.0,,,78.0
27,"Lloyd, Sam",9,5,7,16,,,,2.0,,5.0,2.0,2.0,1.0,1.0,,5.0,13.0,,,3.0,,,71.0
4,"Martin, Dustin",14,10,12,26,4,,,1.0,,6.0,3.0,5.0,,2.0,3.0,10.0,18.0,1.0,3.0,2.0,3.0,,88.0
33,"McIntosh, Kamdyn",13,4,7,20,,,,3.0,2.0,4.0,4.0,,,,,7.0,12.0,,1.0,,3.0,1.0,79.0
25,"Nankervis, Toby",8,2,8,16,,,21.0,4.0,1.0,1.0,4.0,4.0,1.0,3.0,,9.0,7.0,1.0,,5.0,,,81.0
18,"Rance, Alex",9,4,8,17,,,,2.0,2.0,1.0,,3.0,3.0,2.0,,6.0,11.0,,,5.0,,,96.0
8,"Riewoldt, Jack",12,5,2,14,2,2.0,3.0,3.0,,2.0,,5.0,,3.0,,5.0,7.0,1.0,5.0,4.0,,,100.0
17,"Rioli, Daniel",7,6,10,17,,2.0,,7.0,,2.0,1.0,3.0,1.0,1.0,,5.0,13.0,,1.0,1.0,,,82.0
15,"Short, Jayden",19,7,6,25,,,,,4.0,4.0,,4.0,,,,4.0,22.0,,,1.0,5.0,1.0,83.0
1,"Vlastuin, Nick",9,5,4,13,,,,3.0,3.0,2.0,,3.0,1.0,1.0,,6.0,8.0,,,3.0,2.0,1.0,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,89,162,361,12,9.0,25.0,62.0,29.0,58.0,30.0,63.0,15.0,27.0,4.0,135.0,239.0,10.0,17.0,68.0,15.0,7.0,
Opposition,Opposition,210,97,161,371,11,7.0,42.0,56.0,44.0,45.0,40.0,54.0,27.0,15.0,2.0,147.0,234.0,9.0,5.0,52.0,14.0,4.0,
