Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",12,5,12,24,,1.0,,4.0,1.0,4.0,6.0,7.0,2.0,,,15.0,7.0,1.0,1.0,,,,77.0
14,"Cameron, Darcy",12,8,5,17,2,,23.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,8.0,8.0,3.0,1.0,1.0,,,82.0
34,"Chugg, Isaac",2,1,3,5,,,,2.0,,1.0,,1.0,,1.0,,4.0,1.0,,,,,,53.0
46,"Cox, Mason",5,3,,5,,1.0,24.0,1.0,,2.0,,3.0,1.0,1.0,,4.0,2.0,1.0,1.0,1.0,,,77.0
25,"Crisp, Jack",12,3,7,19,,,,4.0,2.0,5.0,4.0,4.0,,2.0,,9.0,10.0,,,3.0,,,84.0
7,"Daicos, Josh",17,6,6,23,,3.0,,1.0,2.0,4.0,,2.0,,1.0,,3.0,19.0,,,1.0,,,91.0
35,"Daicos, Nick",9,2,16,25,,,,,1.0,1.0,,2.0,1.0,,,6.0,19.0,,,1.0,2.0,,82.0
5,"Elliott, Jamie",9,4,5,14,2,3.0,,1.0,,2.0,1.0,1.0,1.0,,,9.0,6.0,,3.0,1.0,,,82.0
33,"Ginnivan, Jack",11,5,7,18,1,2.0,,1.0,,3.0,4.0,2.0,2.0,,,7.0,10.0,,1.0,,,,81.0
16,"Henry, Oliver",5,3,1,6,2,1.0,,,,2.0,,3.0,,1.0,,3.0,3.0,1.0,1.0,1.0,,,73.0
32,"Hoskin-Elliott, Will",16,8,7,23,,,,3.0,2.0,5.0,,1.0,,,,9.0,14.0,1.0,1.0,2.0,,1.0,87.0
38,"Howe, Jeremy",8,3,2,10,,,,2.0,5.0,2.0,,1.0,,,,1.0,8.0,,,4.0,,,81.0
1,"Lipinski, Patrick",13,5,8,21,,1.0,,3.0,2.0,6.0,6.0,1.0,1.0,,,7.0,11.0,,,,,1.0,84.0
37,"Maynard, Brayden",17,9,5,22,,,,1.0,6.0,4.0,,3.0,,,,5.0,16.0,1.0,,4.0,,1.0,87.0
31,"McCreery, Beau",6,,4,10,1,1.0,,7.0,,2.0,2.0,6.0,1.0,2.0,,4.0,3.0,,,,,,69.0
41,"Mihocek, Brody",7,3,4,11,2,3.0,,,,2.0,,1.0,1.0,,,4.0,6.0,1.0,2.0,,,1.0,95.0
30,"Moore, Darcy",9,3,7,16,,,,2.0,4.0,,,5.0,1.0,4.0,,7.0,5.0,1.0,,6.0,,,95.0
28,"Murphy, Nathan",5,2,6,11,,,,,2.0,,,1.0,2.0,1.0,,3.0,9.0,,,6.0,,,89.0
9,"Noble, John",13,7,7,20,,,,1.0,2.0,5.0,2.0,3.0,3.0,3.0,,8.0,12.0,,,2.0,,,81.0
10,"Pendlebury, Scott",12,5,7,19,,,,10.0,2.0,4.0,4.0,1.0,1.0,,,10.0,10.0,,,3.0,,1.0,79.0
3,"Quaynor, Isaac",8,7,5,13,,,,,4.0,3.0,,4.0,,,,4.0,11.0,,,6.0,,1.0,86.0
21,"Ruscoe, Trey",,,,,,,,,,,,,,,,,,,,,,,
22,"Sidebottom, Steele",16,5,10,26,1,1.0,,4.0,2.0,4.0,3.0,6.0,1.0,3.0,3.0,7.0,18.0,,,1.0,1.0,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,224,97,134,358,11,22.0,47.0,49.0,38.0,62.0,37.0,60.0,19.0,20.0,4.0,137.0,208.0,10.0,11.0,43.0,3.0,6.0,
Opposition,Opposition,229,100,138,367,12,5.0,12.0,56.0,51.0,50.0,28.0,69.0,20.0,19.0,2.0,124.0,224.0,10.0,10.0,44.0,4.0,9.0,
