St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Baker, Steven",6,4,6,12,,,,1.0,1.0,1.0,1.0,1.0,,2.0,,6.0,7.0,,,1.0,,,
30,"Beetham, Caydn",5,,2,7,,,,,1.0,1.0,,,,,,3.0,5.0,,,,,,
39,"Blake, Jason",8,3,9,17,,,,1.0,4.0,1.0,2.0,,1.0,1.0,,9.0,6.0,1.0,,1.0,,,
2,"Brown, Tony",7,3,5,12,,,,,,4.0,2.0,,,,,1.0,12.0,,,1.0,,,
3,"Burke, Nathan",18,1,7,25,1,,,4.0,5.0,3.0,6.0,2.0,1.0,1.0,3.0,10.0,15.0,,1.0,2.0,,,
6,"Delaney, Tony",3,2,8,11,,,,,,3.0,,1.0,,,,5.0,6.0,1.0,,,,,
31,"Elliott, Tim",6,3,4,10,1,,4.0,,1.0,3.0,3.0,1.0,1.0,2.0,,5.0,5.0,,,1.0,,,
25,"Hall, Barry",11,10,4,15,5,1.0,,,,3.0,,2.0,1.0,2.0,1.0,6.0,9.0,2.0,5.0,,1.0,,
35,"Harvey, Robert",14,4,10,24,,,,1.0,1.0,5.0,3.0,,,,,8.0,17.0,,,1.0,1.0,,
7,"Hayes, Lenny",3,1,6,9,,,,2.0,,2.0,,,,,,1.0,8.0,,,,,,
8,"Hudghton, Max",5,3,4,9,,,,5.0,1.0,,,,1.0,,,5.0,5.0,,,2.0,,,
5,"Jones, Austinn",11,2,9,20,,,,,,1.0,4.0,3.0,1.0,2.0,,6.0,11.0,1.0,,2.0,,,
36,"Knowles, Brett",10,4,5,15,,1.0,1.0,,2.0,2.0,1.0,1.0,2.0,1.0,,6.0,8.0,,1.0,,,,
11,"Mitchell, Gavin",1,1,6,7,,,,1.0,1.0,1.0,,1.0,1.0,2.0,,2.0,6.0,,,1.0,,,
43,"Moyle, Brett",26,7,2,28,,1.0,,1.0,10.0,6.0,4.0,2.0,1.0,,,6.0,21.0,,,1.0,,,
1,"Peckett, Justin",7,1,3,10,2,,,1.0,2.0,1.0,1.0,3.0,,1.0,,4.0,5.0,,,,,,
40,"Schwarze, Troy",3,,1,4,,,,,,2.0,,,2.0,,,3.0,1.0,,,,1.0,,
13,"Sierakowski, David",6,5,9,15,,,28.0,,3.0,4.0,6.0,2.0,2.0,2.0,,11.0,7.0,1.0,,,,,
19,"Sziller, Steven",11,2,4,15,,,,2.0,3.0,4.0,3.0,1.0,1.0,2.0,,7.0,8.0,,,1.0,1.0,,
4,"Thompson, Andrew",10,4,17,27,,1.0,,,3.0,4.0,5.0,1.0,,,,12.0,16.0,,,2.0,,,
32,"Traianidis, Jason",6,2,4,10,1,,,,1.0,2.0,,3.0,,,,4.0,5.0,,1.0,,,,
15,"Wakelin, Darryl",5,8,7,12,,,,,2.0,1.0,,2.0,,,,4.0,8.0,3.0,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,70,132,314,10,5.0,33.0,19.0,41.0,54.0,41.0,26.0,15.0,18.0,4.0,124.0,191.0,9.0,8.0,17.0,4.0,,
Opposition,Opposition,216,103,91,307,14,9.0,27.0,31.0,41.0,60.0,44.0,24.0,18.0,15.0,2.0,125.0,174.0,14.0,14.0,29.0,4.0,,
