Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atkins, Tom",9.0,1.0,7.0,16.0,,,,7.0,1.0,2.0,3.0,4.0,2.0,,,10.0,7.0,,,,,1.0,66.0
24,"Bews, Jed",9.0,10.0,7.0,16.0,,,,2.0,3.0,1.0,,2.0,,1.0,,4.0,13.0,1.0,,3.0,,,76.0
5,"Cameron, Jeremy",10.0,4.0,5.0,15.0,2.0,1.0,,1.0,,2.0,,3.0,1.0,1.0,,1.0,13.0,,2.0,3.0,,2.0,100.0
15,"Ceglar, Jonathon",,,,,,,,,,,,,,,,,,,,,,,
45,"Close, Brad",5.0,4.0,9.0,14.0,1.0,2.0,,2.0,,2.0,,3.0,1.0,,,4.0,10.0,,2.0,1.0,,,85.0
40,"Dahlhaus, Luke",5.0,2.0,13.0,18.0,,,,4.0,,2.0,,,4.0,,,7.0,10.0,,,2.0,,,66.0
16,"De Koning, Sam",8.0,4.0,3.0,11.0,,,,,3.0,,,2.0,1.0,,,4.0,6.0,1.0,,8.0,,,92.0
22,"Duncan, Mitch",14.0,11.0,9.0,23.0,1.0,,,1.0,3.0,1.0,1.0,3.0,1.0,2.0,,7.0,17.0,,1.0,,1.0,,83.0
29,"Guthrie, Cameron",13.0,2.0,9.0,22.0,,,,7.0,1.0,2.0,6.0,3.0,1.0,1.0,,10.0,12.0,,,2.0,,,72.0
39,"Guthrie, Zach",17.0,8.0,5.0,22.0,1.0,,,3.0,3.0,3.0,1.0,1.0,1.0,,,5.0,14.0,1.0,1.0,2.0,,2.0,82.0
26,"Hawkins, Tom",7.0,5.0,7.0,14.0,3.0,1.0,4.0,,,,2.0,5.0,2.0,3.0,,9.0,5.0,1.0,3.0,1.0,,,97.0
38,"Henry, Jack",5.0,6.0,4.0,9.0,1.0,,5.0,3.0,2.0,2.0,1.0,,,,,5.0,4.0,2.0,2.0,1.0,,1.0,78.0
9,"Holmes, Max",12.0,6.0,12.0,24.0,1.0,1.0,,3.0,2.0,4.0,2.0,1.0,1.0,,2.0,10.0,14.0,,1.0,,,,75.0
8,"Kolodjashnij, Jake",8.0,6.0,7.0,15.0,,,,3.0,3.0,,,4.0,,2.0,,9.0,7.0,2.0,,7.0,,,88.0
27,"Menegola, Sam",17.0,4.0,8.0,25.0,1.0,1.0,,2.0,1.0,6.0,2.0,5.0,1.0,1.0,,8.0,17.0,,,3.0,,2.0,86.0
32,"Miers, Gryan",8.0,2.0,7.0,15.0,,1.0,,1.0,,5.0,,,,,,5.0,10.0,,1.0,,,3.0,81.0
42,"OConnor, Mark",9.0,4.0,4.0,13.0,,,,4.0,1.0,,,3.0,1.0,,,2.0,11.0,,,3.0,,,87.0
3,"Parfitt, Brandan",11.0,2.0,14.0,25.0,,,,6.0,2.0,5.0,10.0,3.0,2.0,1.0,,17.0,9.0,,,3.0,,1.0,66.0
7,"Smith, Isaac",15.0,7.0,6.0,21.0,3.0,,,1.0,1.0,6.0,,2.0,,,3.0,3.0,19.0,,1.0,2.0,1.0,2.0,80.0
1,"Stanley, Rhys",11.0,4.0,5.0,16.0,,,22.0,7.0,3.0,3.0,5.0,4.0,,2.0,,7.0,10.0,2.0,,5.0,,,83.0
18,"Stengle, Tyson",9.0,4.0,6.0,15.0,2.0,,,1.0,,1.0,2.0,3.0,,1.0,,8.0,7.0,1.0,2.0,2.0,,,90.0
44,"Stewart, Tom",12.0,2.0,6.0,18.0,,,,1.0,5.0,2.0,,4.0,,4.0,,4.0,12.0,,,2.0,,,84.0
2,"Tuohy, Zach",13.0,4.0,9.0,22.0,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,,,5.0,15.0,,1.0,,,1.0,84.0
Totals,Totals,227.0,102.0,162.0,389.0,17.0,8.0,31.0,61.0,35.0,50.0,35.0,57.0,20.0,19.0,5.0,144.0,242.0,11.0,17.0,50.0,2.0,15.0,
Opposition,Opposition,226.0,109.0,141.0,367.0,10.0,5.0,42.0,65.0,32.0,45.0,42.0,66.0,19.0,20.0,1.0,133.0,216.0,8.0,10.0,41.0,5.0,6.0,
