Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
14,"Bird, Craig",26y 101d,136 (85-2-49 63.24%),56 (0.41),←,
7,"Cunningham, Harry",21y 147d,35 (25-0-10 71.43%),20 (0.57),←,
23,"Franklin, Lance",28y 92d,209 (129-1-79 61.96%),675 (3.23),27 (20-0-7 74.07%),95 (3.52)
37,"Goodes, Adam",35y 114d,354 (204-5-145 58.33%),441 (1.25),←,
39,"Grundy, Heath",28y 334d,169 (104-2-63 62.13%),23 (0.14),←,
4,"Hannebery, Dan",24y 67d,125 (80-2-43 64.80%),57 (0.46),←,
15,"Jack, Kieren",27y 308d,168 (101-3-64 61.01%),124 (0.74),←,
32,"Jetta, Lewis",25y 363d,108 (71-2-35 66.67%),89 (0.82),←,
12,"Kennedy, Josh",26y 316d,139 (88-2-49 64.03%),80 (0.58),126 (83-2-41 66.67%),76 (0.60)
11,"Laidler, Jeremy",25y 270d,50 (34-1-15 69.00%),6 (0.12),24 (19-0-5 79.17%),4 (0.17)
44,"Lloyd, Jake",21y 224d,26 (21-0-5 80.77%),10 (0.38),←,
3,"McVeigh, Jarrad",30y 25d,248 (151-4-93 61.69%),173 (0.70),←,
6,"Mitchell, Tom",21y 336d,21 (11-0-10 52.38%),13 (0.62),←,
26,"Parker, Luke",22y 189d,87 (58-1-28 67.24%),63 (0.72),←,
38,"Pyke, Mike",31y 39d,95 (60-1-34 63.68%),44 (0.46),←,
24,"Rampe, Dane",24y 334d,53 (36-1-16 68.87%),4 (0.08),←,
25,"Richards, Ted",32y 111d,236 (143-4-89 61.44%),32 (0.14),203 (124-4-75 62.07%),13 (0.06)
16,"Rohan, Gary",23y 329d,48 (28-1-19 59.38%),32 (0.67),←,
2,"Shaw, Rhyce",33y 198d,218 (122-1-95 56.19%),43 (0.20),124 (74-1-49 60.08%),23 (0.19)
40,"Smith, Nick",26y 324d,125 (77-2-46 62.40%),9 (0.07),←,
8,"Tippett, Kurt",27y 359d,135 (75-0-60 55.56%),264 (1.96),31 (22-0-9 70.97%),76 (2.45)
22,"Towers, Dean",24y 363d,10 (7-0-3 70.00%),5 (0.50),←,
Totals,Totals,26y 341d,2795 (1710-35-1050 61.18%),2263 (0.81),,
C,"Longmire, John",44y 122d,104 (70-2-32 68.27%),,←,
