Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",28y 48d,193 (112-0-81 58.03%),170 (0.88),70 (28-0-42 40.00%),50 (0.71)
10,"Cook, Troy",27y 250d,133 (59-0-74 44.36%),59 (0.44),90 (35-0-55 38.89%),48 (0.53)
38,"Cunningham, Ben",22y 148d,30 (11-0-19 36.67%),19 (0.63),←,
33,"Farmer, Jeff",26y 299d,162 (75-0-87 46.30%),320 (1.98),44 (23-0-21 52.27%),61 (1.39)
27,"Gilmore, Daniel",21y 47d,3 (2-0-1 66.67%),,←,
14,"Grover, Antoni",24y 38d,59 (24-0-35 40.68%),7 (0.12),←,
42,"Haddrill, Robert",23y 81d,35 (19-0-16 54.29%),,←,
4,"Hasleby, Paul",22y 311d,90 (35-0-55 38.89%),66 (0.73),←,
43,"Hayden, Roger",23y 131d,30 (18-0-12 60.00%),1 (0.03),←,
20,"Longmuir, Justin",23y 88d,82 (31-0-51 37.80%),109 (1.33),←,
21,"Longmuir, Troy",24y 329d,65 (22-0-43 33.85%),35 (0.54),48 (17-0-31 35.42%),32 (0.67)
8,"McManus, Shaun",28y 69d,150 (54-0-96 36.00%),69 (0.46),←,
18,"McPharlin, Luke",22y 139d,39 (22-0-17 56.41%),10 (0.26),27 (14-0-13 51.85%),7 (0.26)
34,"Medhurst, Paul",22y 129d,47 (25-0-22 53.19%),94 (2.00),←,
23,"Parker, Shane",31y 60d,166 (58-0-108 34.94%),9 (0.05),←,
29,"Pavlich, Matthew",22y 109d,88 (34-0-54 38.64%),94 (1.07),←,
12,"Polak, Graham",19y 307d,30 (19-0-11 63.33%),,←,
31,"Sandilands, Aaron",21y 134d,23 (16-0-7 69.57%),5 (0.22),←,
3,"Schammer, Byron",18y 302d,21 (14-0-7 66.67%),4 (0.19),←,
2,"Simmonds, Troy",25y 280d,86 (44-0-42 51.16%),36 (0.42),46 (24-0-22 52.17%),29 (0.63)
19,"Walker, James",25y 94d,102 (38-0-64 37.25%),10 (0.10),←,
26,"Waterhouse, Clive",29y 300d,103 (38-0-65 36.89%),174 (1.69),←,
Totals,Totals,24y 118d,1737 (770-0-967 44.33%),1291 (0.74),,
C,"Connolly, Chris",41y 24d,50 (27-0-23 54.00%),,49 (26-0-23 53.06%),
