Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",16,6,6,22,2,1.0,,1.0,,3.0,1.0,2.0,,2.0,,6.0,17.0,1.0,2.0,,,,85.0
15,"Anderson, Noah",16,7,11,27,,,,3.0,5.0,2.0,3.0,4.0,,1.0,,10.0,17.0,,,1.0,1.0,,86.0
31,"Andrew, Mac",3,1,5,8,,,,,,1.0,,2.0,1.0,1.0,,4.0,4.0,,,3.0,,,83.0
2,"Atkins, Rory",15,3,6,21,,1.0,,1.0,4.0,5.0,2.0,1.0,,1.0,,3.0,11.0,,,,1.0,2.0,74.0
10,"Ballard, Charlie",13,6,4,17,,,,,5.0,,,5.0,1.0,1.0,,6.0,8.0,1.0,,6.0,,,100.0
16 ↓,"Berry, Tom",,,1,1,,,,1.0,,,,2.0,,1.0,,,1.0,,,,,1.0,32.0
30,"Casboult, Levi",10,7,2,12,2,1.0,4.0,,,4.0,3.0,4.0,2.0,2.0,,7.0,6.0,2.0,2.0,2.0,,,90.0
25,"Collins, Sam",6,2,2,8,,,,1.0,2.0,,,1.0,,,,5.0,3.0,,,14.0,,,97.0
5,"Davies, Alex",4,2,5,9,,,,6.0,,4.0,1.0,2.0,1.0,1.0,,5.0,5.0,,,2.0,,,76.0
8,"Fiorini, Brayden",14,8,2,16,,1.0,,1.0,2.0,,,,,,,4.0,12.0,,,1.0,,,80.0
7,"Holman, Nick",8,,10,18,,1.0,,3.0,,5.0,2.0,3.0,2.0,,,11.0,8.0,,,2.0,,,82.0
19,"Humphrey, Bailey",10,4,1,11,1,,,6.0,,5.0,3.0,3.0,1.0,,,7.0,5.0,1.0,1.0,1.0,,1.0,78.0
40,"Jeffrey, Joel",4,2,2,6,,,,2.0,2.0,1.0,,,,,,2.0,4.0,,,,,,55.0
34,"King, Ben",6,5,3,9,1,2.0,,,,1.0,1.0,1.0,,1.0,,6.0,3.0,2.0,3.0,2.0,,,91.0
22,"Long, Ben",8,4,,8,,,,4.0,5.0,,1.0,5.0,,2.0,,2.0,5.0,,,4.0,,1.0,83.0
13,"Lukosius, Jack",16,7,2,18,1,2.0,,2.0,2.0,5.0,,1.0,2.0,,,8.0,7.0,1.0,1.0,5.0,,,89.0
44,"Macpherson, Darcy",15,5,7,22,,,,1.0,3.0,2.0,1.0,2.0,1.0,1.0,,7.0,14.0,,,1.0,,,80.0
27,"Powell, Wil",14,4,4,18,,,,2.0,5.0,3.0,1.0,2.0,,,,4.0,10.0,,,3.0,,,83.0
41,"Rosas, Malcolm",5,3,1,6,,,,,,2.0,,1.0,1.0,,,3.0,4.0,,1.0,,,,71.0
18,"Rowell, Matt",9,2,12,21,,,,7.0,,5.0,5.0,3.0,1.0,2.0,,15.0,8.0,,,1.0,,,86.0
6 ↑,"Sexton, Alex",1,,2,3,,,,2.0,,1.0,,2.0,,1.0,,1.0,3.0,,,,,,47.0
24,"Swallow, David",9,4,9,18,1,,,4.0,1.0,,4.0,4.0,2.0,3.0,,7.0,10.0,,,,,,75.0
28,"Witts, Jarrod",6,1,4,10,,,45.0,4.0,,2.0,5.0,1.0,4.0,1.0,,9.0,2.0,1.0,,3.0,,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,83,101,309,8,13.0,49.0,51.0,36.0,51.0,33.0,51.0,19.0,21.0,,132.0,167.0,9.0,10.0,51.0,2.0,5.0,
Opposition,Opposition,221,95,157,378,18,12.0,32.0,69.0,43.0,54.0,45.0,53.0,21.0,19.0,6.0,135.0,232.0,12.0,13.0,47.0,10.0,16.0,
