Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",20y 209d,51 (10-0-41 19.61%),8 (0.16),←,
4,"Bastinac, Ryan",26y 16d,152 (73-0-79 48.03%),85 (0.56),31 (6-0-25 19.35%),19 (0.61)
9,"Beams, Dayne",27y 146d,140 (80-2-58 57.86%),138 (0.99),30 (4-0-26 13.33%),20 (0.67)
13,"Berry, Jarrod",19y 153d,13 (2-0-11 15.38%),6 (0.46),←,
8,"Bewick, Rohan",27y 271d,100 (31-0-69 31.00%),70 (0.70),←,
26,"Cutler, Tom",22y 138d,44 (11-0-33 25.00%),19 (0.43),←,
40,"Hammelmann, Matthew",21y 122d,12 (2-0-10 16.67%),2 (0.17),←,
30,"Hipwood, Eric",19y 298d,25 (5-0-20 20.00%),35 (1.40),←,
35,"Lester, Ryan",24y 316d,95 (28-0-67 29.47%),42 (0.44),←,
12,"Martin, Stefan",30y 233d,129 (30-1-98 23.64%),39 (0.30),72 (16-0-56 22.22%),16 (0.22)
36,"Mathieson, Rhys",20y 179d,17 (4-0-13 23.53%),11 (0.65),←,
32,"Mayes, Sam",23y 49d,89 (25-0-64 28.09%),26 (0.29),←,
6,"McCluggage, Hugh",19y 127d,12 (2-0-10 16.67%),4 (0.33),←,
25,"McStay, Daniel",22y 14d,54 (11-0-43 20.37%),31 (0.57),←,
10,"Rich, Daniel",27y 31d,158 (50-1-107 31.96%),97 (0.61),←,
18,"Robertson, Nick",22y 35d,41 (6-0-35 14.63%),7 (0.17),←,
38,"Rockliff, Tom",27y 136d,147 (44-0-103 29.93%),77 (0.52),←,
44,"Smith, Archie",21y 354d,9 (3-0-6 33.33%),4 (0.44),←,
28,"Taylor, Lewis",22y 141d,78 (16-0-62 20.51%),59 (0.76),←,
14,"Walker, Josh",24y 238d,53 (23-1-29 44.34%),62 (1.17),20 (4-0-16 20.00%),27 (1.35)
29,"Witherden, Alex",18y 301d,3 (1-0-2 33.33%),,←,
15,"Zorko, Dayne",28y 149d,116 (35-0-81 30.17%),125 (1.08),←,
Totals,Totals,23y 199d,1538 (492-5-1041 31.99%),947 (0.62),,
C,"Fagan, Chris",56y 15d,15 (3-0-12 20.00%),,←,
