Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",29y 214d,165 (92-0-73 55.76%),22 (0.13),←,
35,"Biglands, Rhett",28y 308d,125 (76-0-49 60.80%),53 (0.42),←,
10,"Bode, Matthew",27y 10d,97 (53-0-44 54.64%),78 (0.80),68 (42-0-26 61.76%),53 (0.78)
24,"Burton, Brett",28y 66d,129 (70-0-59 54.26%),171 (1.33),←,
11,"Doughty, Michael",26y 338d,90 (59-0-31 65.56%),28 (0.31),←,
9,"Edwards, Tyson",29y 337d,233 (128-0-105 54.94%),148 (0.64),←,
36,"Goodwin, Simon",29y 195d,184 (107-0-77 58.15%),109 (0.59),←,
37,"Hentschel, Trent",23y 196d,55 (36-0-19 65.45%),73 (1.33),←,
18,"Johncock, Graham",23y 261d,99 (59-0-40 59.60%),78 (0.79),←,
20,"Maric, Ivan",20y 186d,6 (6-0-0 100.00%),1 (0.17),←,
3,"Massie, Kris",26y 40d,99 (58-0-41 58.59%),21 (0.21),56 (32-0-24 57.14%),9 (0.16)
39,"Mattner, Martin",23y 337d,69 (44-0-25 63.77%),12 (0.17),←,
16,"McGregor, Ken",25y 161d,131 (73-0-58 55.73%),85 (0.65),←,
23,"McLeod, Andrew",29y 339d,254 (139-0-115 54.72%),240 (0.94),←,
33,"Reilly, Brent",22y 239d,58 (39-0-19 67.24%),26 (0.45),←,
32,"Ricciuto, Mark",31y 31d,298 (155-1-142 52.18%),273 (0.92),←,
25,"Rutten, Ben",23y 42d,50 (36-0-14 72.00%),5 (0.10),←,
12,"Shirley, Robert",26y 30d,89 (53-0-36 59.55%),20 (0.22),←,
14,"Skipworth, Hayden",23y 134d,43 (25-0-18 58.14%),22 (0.51),←,
27,"Stevens, Scott",24y 175d,47 (21-1-25 45.74%),31 (0.66),22 (11-0-11 50.00%),14 (0.64)
5,"Thompson, Scott",23y 117d,76 (47-0-29 61.84%),57 (0.75),37 (29-0-8 78.38%),40 (1.08)
15,"Torney, Jason",29y 23d,167 (89-1-77 53.59%),24 (0.14),49 (30-0-19 61.22%),8 (0.16)
Totals,Totals,26y 72d,2564 (1465-3-1096 57.14%),1577 (0.62),,
C,"Craig, Neil",50y 179d,48 (34-0-14 70.83%),,←,
