Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",28y 169d,119 (76-2-41 64.71%),143 (1.20),←,
16,"Barnard, Paul",27y 72d,76 (47-0-29 61.84%),19 (0.25),65 (44-0-21 67.69%),15 (0.23)
22,"Barnes, John",30y 329d,163 (90-2-71 55.83%),82 (0.50),19 (13-1-5 71.05%),17 (0.89)
8,"Bewick, Darren",32y 248d,226 (142-1-83 63.05%),324 (1.43),←,
32,"Blumfield, Justin",22y 153d,77 (49-0-28 63.64%),47 (0.61),←,
33,"Caracella, Blake",23y 41d,63 (40-0-23 63.49%),77 (1.22),←,
31,"Fletcher, Dustin",24y 354d,135 (89-3-43 67.04%),42 (0.31),←,
11,"Hardwick, Damien",27y 251d,115 (70-1-44 61.30%),12 (0.10),←,
26,"Heffernan, Chris",21y 87d,44 (31-0-13 70.45%),18 (0.41),←,
5,"Hird, James",27y 81d,117 (71-4-42 62.39%),200 (1.71),←,
14,"Johnson, Jason",22y 91d,22 (17-0-5 77.27%),5 (0.23),←,
1,"Johnson, Mark",21y 338d,22 (20-0-2 90.91%),5 (0.23),←,
18,"Lloyd, Matthew",22y 9d,88 (53-1-34 60.80%),278 (3.16),←,
13,"Long, Michael",30y 207d,165 (110-2-53 67.27%),131 (0.79),←,
25,"Lucas, Scott",22y 117d,74 (42-0-32 56.76%),113 (1.53),←,
2,"Mercuri, Mark",26y 64d,135 (86-3-46 64.81%),186 (1.38),←,
24,"Misiti, Joe",25y 168d,147 (89-4-54 61.90%),58 (0.39),←,
29,"Moorcroft, Gary",24y 9d,50 (33-0-17 66.00%),54 (1.08),←,
9,"Ramanauskas, Adam",19y 158d,8 (7-0-1 87.50%),4 (0.50),←,
7,"Solomon, Dean",20y 107d,33 (22-0-11 66.67%),9 (0.27),←,
21,"Wallis, Dean",30y 242d,117 (74-1-42 63.68%),41 (0.35),←,
6,"Wellman, Sean",25y 218d,117 (63-2-52 54.70%),15 (0.13),83 (50-1-32 60.84%),6 (0.07)
Totals,Totals,25y 110d,2113 (1321-26-766 62.52%),1863 (0.88),,
C,"Sheedy, Kevin",52y 123d,454 (289-5-160 64.21%),,←,
