Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
10,"Betheras, Rupert",26y 309d,76 (32-0-44 42.11%),29 (0.38),←,
5,"Buckley, Nathan",30y 64d,204 (79-2-123 39.22%),202 (0.99),184 (75-2-107 41.30%),181 (0.98)
17,"Burns, Scott",27y 279d,138 (57-1-80 41.67%),62 (0.45),←,
8,"Clement, James",26y 24d,129 (51-0-78 39.53%),46 (0.36),45 (25-0-20 55.56%),8 (0.18)
1,"Davis, Leon",21y 103d,56 (26-0-30 46.43%),63 (1.13),←,
19,"Davis, Nick",22y 182d,71 (30-0-41 42.25%),85 (1.20),←,
4,"Didak, Alan",19y 225d,24 (15-0-9 62.50%),27 (1.13),←,
25,"Fraser, Josh",20y 266d,67 (33-0-34 49.25%),63 (0.94),←,
9,"Freeborn, Glenn",29y 234d,135 (72-0-63 53.33%),68 (0.50),80 (34-0-46 42.50%),41 (0.51)
26,"Johnson, Ben",21y 176d,53 (28-0-25 52.83%),11 (0.21),←,
18,"Licuria, Paul",24y 267d,92 (37-0-55 40.22%),23 (0.25),82 (35-0-47 42.68%),21 (0.26)
24,"Lockyer, Tarkyn",22y 333d,81 (36-0-45 44.44%),44 (0.54),←,
37,"Lonie, Ryan",19y 208d,39 (21-0-18 53.85%),19 (0.49),←,
12,"McKee, Steven",24y 100d,63 (34-0-29 53.97%),12 (0.19),43 (24-0-19 55.81%),11 (0.26)
7,"Molloy, Jarrod",26y 139d,149 (60-1-88 40.60%),182 (1.22),29 (15-0-14 51.72%),24 (0.83)
11,"OBree, Shane",23y 197d,81 (39-0-42 48.15%),24 (0.30),62 (30-0-32 48.39%),21 (0.34)
35,"Prestigiacomo, Simon",24y 240d,114 (46-0-68 40.35%),3 (0.03),←,
23,"Rocca, Anthony",25y 44d,142 (61-0-81 42.96%),207 (1.46),120 (50-0-70 41.67%),196 (1.63)
29,"Scotland, Heath",22y 69d,43 (15-0-28 34.88%),6 (0.14),←,
15,"Steinfort, Carl",25y 180d,92 (48-0-44 52.17%),26 (0.28),27 (15-0-12 55.56%),7 (0.26)
20,"Tarrant, Chris",22y 10d,85 (36-0-49 42.35%),137 (1.61),←,
14,"Wakelin, Shane",28y 47d,140 (67-2-71 48.57%),19 (0.14),46 (26-0-20 56.52%),
Totals,Totals,24y 118d,2074 (923-6-1145 44.50%),1358 (0.65),,
C,"Malthouse, Mick",49y 42d,447 (256-4-187 57.72%),,69 (33-0-36 47.83%),
