Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",21y 83d,74 (36-1-37 49.32%),94 (1.27),←,
3,"Bartel, Jimmy",21y 244d,59 (29-1-29 50.00%),27 (0.46),←,
24,"Blake, Mark",19y 330d,2 (0-0-2 0.00%),,←,
35,"Chapman, Paul",23y 273d,94 (46-1-47 49.47%),110 (1.17),←,
11,"Corey, Joel",23y 169d,99 (48-1-50 48.99%),33 (0.33),←,
19,"Egan, Matthew",22y 26d,10 (4-0-6 40.00%),,←,
44,"Enright, Corey",23y 325d,78 (34-1-43 44.23%),19 (0.24),←,
8,"Haynes, David",24y 56d,65 (28-2-35 44.62%),58 (0.89),19 (8-0-11 42.11%),15 (0.79)
41,"Hunt, Josh",23y 144d,58 (33-0-25 56.90%),6 (0.10),←,
20,"Johnson, Steve",22y 32d,47 (22-1-24 47.87%),68 (1.45),←,
9,"Kelly, James",21y 219d,65 (30-1-34 46.92%),30 (0.46),←,
18,"Kingsley, Kent",26y 313d,108 (58-0-50 53.70%),220 (2.04),96 (47-0-49 48.96%),210 (2.19)
36,"Koulouriotis, Paul",23y 165d,19 (11-0-8 57.89%),4 (0.21),16 (9-0-7 56.25%),4 (0.25)
45,"Ling, Cameron",24y 159d,108 (55-2-51 51.85%),49 (0.45),←,
39,"Milburn, Darren",28y 112d,161 (78-0-83 48.45%),64 (0.40),←,
6,"Ottens, Brad",25y 192d,143 (61-0-82 42.66%),174 (1.22),14 (8-0-6 57.14%),22 (1.57)
22,"Playfair, Henry",22y 195d,38 (22-1-15 59.21%),20 (0.53),←,
15,"Riccardi, Peter",32y 231d,278 (154-3-121 55.94%),280 (1.01),←,
33,"Rooke, Max",23y 229d,62 (28-1-33 45.97%),6 (0.10),←,
27,"Sanderson, Brenton",31y 159d,204 (100-3-101 49.75%),34 (0.17),194 (98-3-93 51.29%),29 (0.15)
30,"Scarlett, Matthew",26y 61d,135 (69-1-65 51.48%),11 (0.08),←,
10,"Tenace, Kane",20y 32d,25 (13-0-12 52.00%),5 (0.20),←,
Totals,Totals,24y 71d,1932 (959-20-953 49.64%),1312 (0.68),,
C,"Thompson, Mark",41y 259d,133 (65-2-66 49.62%),,←,
