North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",22y 364d,68 (32-1-35 47.79%),59 (0.87),←,
18,"Carey, Wayne",19y 363d,34 (20-0-14 58.82%),59 (1.74),←,
27,"Crocker, Darren",24y 60d,68 (32-1-35 47.79%),44 (0.65),←,
12,"Dilena, Carl",24y 69d,26 (13-0-13 50.00%),16 (0.62),3 (3-0-0 100.00%),1 (0.33)
6,"Fairley, Ian",26y 249d,112 (55-2-55 50.00%),138 (1.23),←,
31,"Gallagher, Michael",25y 16d,38 (26-1-11 69.74%),23 (0.61),22 (16-0-6 72.73%),6 (0.27)
29,"German, Peter",26y 112d,132 (66-3-63 51.14%),158 (1.20),←,
9,"Larkin, Matthew",26y 279d,134 (70-3-61 53.36%),121 (0.90),←,
35,"Longmire, John",20y 145d,57 (26-1-30 46.49%),165 (2.89),←,
4,"Martyn, Mick",22y 267d,63 (30-1-32 48.41%),4 (0.06),←,
16,"McCarthy, John",24y 56d,69 (31-1-37 45.65%),74 (1.07),←,
3,"Rock, Anthony",20y 238d,28 (15-0-13 53.57%),34 (1.21),←,
36,"Romero, Jose",19y 297d,39 (21-0-18 53.85%),54 (1.38),←,
2,"Schwass, Wayne",22y 179d,52 (24-0-28 46.15%),25 (0.48),←,
24,"Sholl, Craig",23y 146d,30 (18-0-12 60.00%),6 (0.20),←,
15,"Smith, Ross",26y 111d,127 (58-2-67 46.46%),25 (0.20),←,
32,"Smith, Shaun",21y 337d,40 (25-1-14 63.75%),28 (0.70),←,
1,"Spargo, Paul",24y 228d,60 (30-2-28 51.67%),89 (1.48),←,
17,"Staritski, Justin",20y 319d,5 (4-0-1 80.00%),,←,
10,"Stevens, Anthony",19y 327d,24 (11-0-13 45.83%),6 (0.25),←,
Totals,Totals,23y 62d,1206 (607-19-580 50.33%),1128 (0.94),,
C,"Schimmelbusch, Wayne",38y 126d,31 (18-0-13 58.06%),,←,
