Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
26,"Bickley, Mark",27y 252d,121 (54-0-67 44.63%),32 (0.26),←,
14,"Connell, Matthew",24y 253d,41 (13-0-28 31.71%),10 (0.24),38 (11-0-27 28.95%),10 (0.26)
9,"Edwards, Tyson",20y 250d,32 (13-0-19 40.63%),9 (0.28),←,
31,"Gilligan, Tom",18y 161d,1 (0-0-1 0.00%),1 (1.00),←,
34,"Hart, Ben",22y 278d,110 (49-1-60 45.00%),24 (0.22),←,
11,"James, Brett",24y 119d,45 (18-1-26 41.11%),27 (0.60),3 (1-0-2 33.33%),1 (0.33)
35,"Jameson, Rod",26y 287d,113 (54-1-58 48.23%),86 (0.76),←,
28,"Johnson, Kane",19y 29d,5 (2-0-3 40.00%),,←,
5,"Koster, Kym",24y 71d,48 (26-1-21 55.21%),18 (0.38),10 (6-0-4 60.00%),5 (0.50)
8,"McCartney, Jason",23y 30d,72 (33-0-39 45.83%),45 (0.63),34 (13-0-21 38.24%),17 (0.50)
23,"McLeod, Andrew",20y 252d,37 (15-0-22 40.54%),42 (1.14),←,
6,"Modra, Tony",28y 43d,88 (36-1-51 41.48%),349 (3.97),←,
21,"Ormond-Allen, Trent",20y 306d,10 (4-0-6 40.00%),1 (0.10),2 (0-0-2 0.00%),
32,"Ricciuto, Mark",21y 309d,86 (36-1-49 42.44%),55 (0.64),←,
42,"Rintoul, Chad",22y 256d,3 (1-0-2 33.33%),2 (0.67),←,
7,"Smart, Nigel",27y 327d,123 (55-1-67 45.12%),65 (0.53),←,
16,"Standfield, Barry",27y 59d,101 (54-1-46 53.96%),47 (0.47),3 (1-0-2 33.33%),9 (3.00)
12,"Tregenza, Simon",26y 35d,88 (43-1-44 49.43%),15 (0.17),←,
30,"Vardy, Peter",21y 77d,10 (2-0-8 20.00%),7 (0.70),←,
49,"Viska, Mark",25y 349d,33 (15-0-18 45.45%),1 (0.03),←,
29,"Williams, Brent",19y 59d,3 (1-0-2 33.33%),3 (1.00),←,
Totals,Totals,23y 181d,1170 (524-9-637 44.79%),839 (0.72),,
C,"Blight, Malcolm",47y 56d,164 (96-0-68 58.54%),,3 (1-0-2 33.33%),
