St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
17,"Allen, Tim",21y 162d,6 (5-0-1 83.33%),7 (1.17),←,
3,"Burke, Nathan",22y 45d,97 (39-1-57 40.72%),25 (0.26),←,
19,"Clark, Steven",30y 312d,75 (46-1-28 62.00%),90 (1.20),1 (1-0-0 100.00%),
15,"Coghlan, Frank",29y 143d,98 (35-1-62 36.22%),53 (0.54),←,
14,"Craven, Danny",24y 324d,24 (14-1-9 60.42%),8 (0.33),←,
8,"Devonport, Craig",22y 55d,36 (16-0-20 44.44%),35 (0.97),←,
20,"Dwyer, Mick",23y 127d,54 (17-1-36 32.41%),41 (0.76),←,
10,"Flanigan, Darren",30y 14d,131 (65-0-66 49.62%),50 (0.38),1 (1-0-0 100.00%),
16,"Fletcher, Adrian",22y 164d,24 (13-0-11 54.17%),10 (0.42),1 (1-0-0 100.00%),
45,"Ford, Michael",29y 163d,97 (47-2-48 49.48%),19 (0.20),1 (1-0-0 100.00%),
2,"Frawley, Danny",28y 196d,168 (52-1-115 31.25%),10 (0.06),←,
6,"Grant, David",25y 228d,137 (46-0-91 33.58%),66 (0.48),←,
27,"Greig, Dean",23y 143d,6 (5-0-1 83.33%),1 (0.17),←,
35,"Harvey, Robert",20y 214d,58 (27-1-30 47.41%),46 (0.79),←,
4,"Lockett, Tony",26y 13d,142 (48-0-94 33.80%),664 (4.68),←,
23,"Loewe, Stewart",23y 304d,119 (45-1-73 38.24%),148 (1.24),←,
12,"Morris, Russell",29y 295d,117 (86-2-29 74.36%),68 (0.58),24 (15-1-8 64.58%),16 (0.67)
1,"Newport, Stephen",26y 138d,122 (68-1-53 56.15%),60 (0.49),21 (14-1-6 69.05%),2 (0.10)
41,"Pekin, Tim",27y 60d,152 (73-1-78 48.36%),36 (0.24),45 (24-1-20 54.44%),21 (0.47)
7,"Winmar, Nicky",26y 179d,98 (40-0-58 40.82%),163 (1.66),←,
Totals,Totals,25y 255d,1761 (787-14-960 44.69%),1600 (0.91),,
C,"Sheldon, Ken",32y 82d,46 (24-1-21 53.26%),,←,
