North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",13,3.0,5.0,18,2.0,2.0,,3.0,,,,,2.0,,,,,,,,,,
14,"Buckley, Ben",11,3.0,6.0,17,,,,6.0,,,,,1.0,2.0,,,,,,,,,
18,"Carey, Wayne",14,11.0,9.0,23,4.0,,3.0,2.0,,,,,4.0,1.0,2.0,,,,,,,,
27,"Crocker, Darren",11,3.0,7.0,18,1.0,,,3.0,,,,,3.0,2.0,,,,,,,,,
28,"Dwyer, Anthony",9,6.0,4.0,13,,,,1.0,,,,,,,,,,,,,,,
6,"Fairley, Ian",11,2.0,3.0,14,,1.0,,,,,,,,2.0,,,,,,,,,
29,"German, Peter",21,4.0,6.0,27,,2.0,,,,,,,,,,,,,,,,,
35,"Longmire, John",5,3.0,1.0,6,1.0,2.0,,1.0,,,,,,2.0,,,,,,,,,
20,"Mann, Peter",5,,8.0,13,1.0,,4.0,,,,,,,3.0,,,,,,,,,
4,"Martyn, Mick",2,1.0,3.0,5,,,,,,,,,1.0,,,,,,,,,,
38,"McCarthy, Adam",12,4.0,7.0,19,,,,,,,,,,,,,,,,,,,
16,"McCarthy, John",6,5.0,6.0,12,2.0,,,,,,,,,2.0,,,,,,,,,
25,"McDonald, Donald",11,6.0,6.0,17,1.0,1.0,6.0,1.0,,,,,4.0,3.0,,,,,,,,,
19,"McRae, Dean",4,,2.0,6,,,,2.0,,,,,2.0,2.0,,,,,,,,,
2,"Schwass, Wayne",16,,4.0,20,,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
24,"Sholl, Craig",7,3.0,7.0,14,,,,2.0,,,,,,1.0,,,,,,,,,
15,"Smith, Ross",12,6.0,7.0,19,1.0,,,,,,,,1.0,,,,,,,,,,
1,"Spargo, Paul",7,,5.0,12,,1.0,,,,,,,2.0,,,,,,,,,,
7,"Steele, Darren",10,2.0,11.0,21,,,,,,,,,2.0,2.0,,,,,,,,,
10,"Stevens, Anthony",7,1.0,,7,1.0,1.0,,3.0,,,,,,,,,,,,,,,
Totals,Totals,194,63.0,107.0,301,14.0,12.0,14.0,25.0,,,,,23.0,23.0,2.0,,,,,,,,
Opposition,Opposition,227,98.0,97.0,324,20.0,13.0,24.0,28.0,,,,,23.0,23.0,4.0,,,,,,,,
