Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",27y 52d,106 (68-1-37 64.62%),180 (1.70),←,
21,"Barlow, Michael",26y 262d,88 (57-1-30 65.34%),57 (0.65),←,
30,"Clarke, Zac",24y 162d,73 (39-1-33 54.11%),39 (0.53),←,
15,"Crowley, Ryan",30y 185d,187 (104-1-82 55.88%),116 (0.62),←,
17,"Crozier, Hayden",20y 256d,22 (13-0-9 59.09%),16 (0.73),←,
3,"Dawson, Zac",28y 196d,140 (91-4-45 66.43%),7 (0.05),63 (45-1-17 72.22%),3 (0.05)
41,"Duffield, Paul",29y 213d,156 (83-1-72 53.53%),33 (0.21),←,
7,"Fyfe, Nat",22y 353d,91 (57-1-33 63.19%),76 (0.84),←,
32,"Hill, Stephen",24y 128d,127 (71-0-56 55.91%),83 (0.65),←,
5,"Ibbotson, Garrick",26y 175d,126 (63-1-62 50.40%),21 (0.17),←,
23,"Mayne, Chris",25y 308d,127 (74-1-52 58.66%),150 (1.18),←,
16,"Mundy, David",29y 48d,209 (114-1-94 54.78%),82 (0.39),←,
13,"Mzungu, Tendai",28y 190d,85 (53-1-31 62.94%),52 (0.61),←,
27,"Neale, Lachie",21y 105d,45 (27-0-18 60.00%),20 (0.44),←,
29,"Pavlich, Matthew",32y 249d,312 (149-0-163 47.76%),629 (2.02),←,
6,"Pearce, Danyle",28y 152d,202 (93-2-107 46.53%),104 (0.51),48 (34-1-13 71.88%),28 (0.58)
31,"Sandilands, Aaron",31y 274d,215 (117-0-98 54.42%),82 (0.38),←,
36,"Silvagni, Alex",26y 342d,46 (26-1-19 57.61%),10 (0.22),←,
34,"Spurr, Lee",27y 41d,59 (44-1-14 75.42%),5 (0.08),←,
33,"Sutcliffe, Cam",22y 106d,46 (33-1-12 72.83%),13 (0.28),←,
20,"Taberner, Matthew",21y 81d,12 (7-0-5 58.33%),9 (0.75),←,
10,"Walters, Michael",23y 242d,49 (32-1-16 66.33%),94 (1.92),←,
Totals,Totals,26y 137d,2523 (1415-20-1088 56.08%),1878 (0.74),,
C,"Lyon, Ross",47y 302d,193 (125-5-63 66.06%),,72 (49-1-22 68.75%),
